"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1,087,070",,,
"893122","spartanize",,"faluwaon"
"893123","spartanized",,"uzujuravo"
"893124","spartanizes",,"faluwahuan"
"893125","spartanizing",,"uzujuravun"
"893126","spartanlike",,"felawehiet"
"893127","spartanlikes",,"felawehii"
"893128","spartanly",,"faluwaet"
"893129","spartanner",,"ezejereta"
"893130","spartanness",,"felawehao"
"893131","spartannest",,"azajareju"
"893132","spartans",,"uzujuru"
"893133","spartansburg",,"azajareda"
"893134","spartansburgs",,"azajareden"
"893135","spartas",,"folewo"
"893136","sparteca",,"felawaan"
"893137","spartein",,"ozojozun"
"893138","sparteine",,"ezejezo"
"893139","sparteines",,"ezejezet"
"893140","sparterie",,"uzujuzin"
"893141","sparteries",,"uzujuza"
"893142","spartery",,"ozojozan"
"893143","sparth",,"ezejua"
"893144","sparthe",,"azajaet"
"893145","sparthes",,"azajaria"
"893146","sparths",,"ezejeot"
"893147","sparti",,"felaana"
"893148","spartia",,"folewen"
"893149","spartiate",,"azajasan"
"893150","spartiates",,"azajasun"
"893151","sparticle",,"izijison"
"893152","spartina",,"uzujusin"
"893153","spartinae",,"izijisona"
"893154","spartinas",,"uzujusa"
"893155","spartioidine",,"fuliwejiet"
"893156","spartis",,"felawun"
"893157","spartist",,"azajasana"
"893158","spartium",,"filowaaa"
"893159","spartiums",,"filowaen"
"893160","spartle",,"izijia"
"893161","spartled",,"filowiu"
"893162","spartling",,"filowion"
"893163","spartre",,"azajaen"
"893164","sparts",,"felaii"
"893165","spartuoles",,"uzujudo"
"893166","sparty",,"filoati"
"893167","spartz",,"ozojet"
"893168","sparus",,"azajo"
"893169","sparuss",,"azajeete"
"893170","sparver",,"uzujeat"
"893171","sparverius",,"izijazan"
"893172","sparvers",,"uzujeze"
"893173","spary",,"iziji"
"893174","spas",,"feleto"
"893175","spaser",,"azaca"
"893176","spasey",,"foloini"
"893177","spasibo",,"izicoo"
"893178","spasimir",,"uzucipa"
"893179","spasm",,"fuluza"
"893180","spasmatic",,"uzucorot"
"893181","spasmatical",,"fuluzudiot"
"893182","spasmatomancy",,"falazadau"
"893183","spasmed",,"ozocaon"
"893184","spasmic",,"fuluzi"
"893185","spasmin",,"ezecua"
"893186","spasming",,"ozocasin"
"893187","spasmodic",,"azacihata"
"893188","spasmodical",,"falazizuat"
"893189","spasmodicality",,"ezecuhivot"
"893190","spasmodically",,"azacihoven"
"893191","spasmodicalness",,"ezecuhiva"
"893192","spasmodicity",,"folozazeot"
"893193","spasmodicness",,"folozazea"
"893194","spasmodism",,"izicehun"
"893195","spasmodisms",,"izicehavu"
"893196","spasmodist",,"falazian"
"893197","spasmodists",,"falazizuun"
"893198","spasmogen",,"izicehan"
"893199","spasmogenic",,"izicehofu"
"893200","spasmogenically",,"izicehofi"
"893201","spasmoid",,"azacihan"
"893202","spasmology",,"uzucohon"
"893203","spasmolygmus",,"uzucohirun"
"893204","spasmolysant",,"uzucohiran"
"893205","spasmolyses",,"azacihurin"
"893206","spasmolysis",,"ezecuharun"
"893207","spasmolysises",,"azacihuret"
"893208","spasmolysiss",,"ezecuharu"
"893209","spasmolysisses",,"azacihuri"
"893210","spasmolytic",,"felezupeet"
"893211","spasmolytically",,"felezupein"
"893212","spasmolytics",,"felezupei"
"893213","spasmolytin",,"izicehorin"
"893214","spasmoneme",,"uzucoho"
"893215","spasmophile",,"azacihito"
"893216","spasmophilia",,"ozocahatat"
"893217","spasmophilias",,"ozocahate"
"893218","spasmophilic",,"ezecuhutot"
"893219","spasmophily",,"izicehetot"
"893220","spasmotin",,"filizeet"
"893221","spasmotoxin",,"ozocahucet"
"893222","spasmotoxine",,"ezecuhice"
"893223","spasmous",,"falazien"
"893224","spasms",,"fuluet"
"893225","spasmus",,"filizu"
"893226","spass",,"feleqs"
"893227","spassky",,"foloqen"
"893228","spasskys",,"foloqeon"
"893229","spastic",,"azacaet"
"893230","spastically",,"azacasetin"
"893231","spasticated",,"uzucusata"
"893232","spasticcer",,"falawoet"
"893233","spasticcest",,"fuluweviu"
"893234","spasticer",,"falawoen"
"893235","spasticest",,"fuluwee"
"893236","spastici",,"azacasan"
"893237","spasticities",,"fuluwevien"
"893238","spasticity",,"folowuun"
"893239","spastics",,"azacasi"
"893240","spastin",,"filiwin"
"893241","spastizin",,"uzucuso"
"893242","spat",,"azaqt"
"893243","spatacsin",,"fulaneuna"
"893244","spatalamancy",,"uzuqezihet"
"893245","spatalomancy",,"azaqozohot"
"893246","spatangid",,"uzuqefa"
"893247","spatangida",,"azaqofe"
"893248","spatangidas",,"azaqofuvin"
"893249","spatangina",,"iziqafun"
"893250","spatanginas",,"iziqafovu"
"893251","spatangoid",,"ezeqifi"
"893252","spatangoida",,"ozoqufeco"
"893253","spatangoidae",,"ezeqifacat"
"893254","spatangoidas",,"ozoqufecet"
"893255","spatangoidea",,"ezeqifacata"
"893256","spatangoidean",,"fulaneruet"
"893257","spatangoideas",,"ezeqiface"
"893258","spatangoids",,"ezeqifacate"
"893259","spatangus",,"fulaneea"
"893260","spatanguss",,"fulaneina"
"893261","spataro",,"fulanon"
"893262","spatccm",,"iziqoot"
"893263","spatch",,"feloia"
"893264","spatchcock",,"folisiat"
"893265","spatchcocked",,"azaqurecu"
"893266","spatchcocking",,"azaqurecon"
"893267","spatchcocks",,"folisivoe"
"893268","spatcheler",,"filusuo"
"893269","spate",,"uzuqa"
"893270","spated",,"fulaaa"
"893271","spates",,"uzuqie"
"893272","spatfall",,"falelaet"
"893273","spatfalls",,"falelai"
"893274","spath",,"felona"
"893275","spatha",,"foliaa"
"893276","spathacea",,"folinoet"
"893277","spathaceous",,"folinoviun"
"893278","spathaceously",,"ozoqarifet"
"893279","spathae",,"felonan"
"893280","spathal",,"azaqion"
"893281","spathari",,"ozoqare"
"893282","spathate",,"azaqiron"
"893283","spathe",,"faleua"
"893284","spatheate",,"uzuqozu"
"893285","spathebothriidean",,"falenutaan"
"893286","spathed",,"uzuqoata"
"893287","spatheful",,"fulaniu"
"893288","spathes",,"falenot"
"893289","spathic",,"felonun"
"893290","spathiflorae",,"iziqesefa"
"893291","spathifloraes",,"iziqesefen"
"893292","spathiform",,"filunaat"
"893293","spathilae",,"uzuqosa"
"893294","spathilla",,"fulaneine"
"893295","spathillae",,"filunaon"
"893296","spathiphylla",,"filunaceu"
"893297","spathiphyllum",,"fulanecoun"
"893298","spathiphyllums",,"fulanecou"
"893299","spathodea",,"ozoqahun"
"893300","spathose",,"folinaon"
"893301","spathous",,"folinai"
"893302","spathroom",,"iziqeqat"
"893303","spathula",,"uzuqodin"
"893304","spathulata",,"falenuia"
"893305","spathulate",,"filunoena"
"893306","spathulately",,"iziqedotu"
"893307","spathulatum",,"felonapiet"
"893308","spathulenol",,"azaqidufa"
"893309","spathyema",,"felonuu"
"893310","spathyemas",,"felonuota"
"893311","spatia",,"ezeqe"
"893312","spatial",,"falerae"
"893313","spatiale",,"fularuan"
"893314","spatialer",,"uzuqirot"
"893315","spatialest",,"iziqoran"
"893316","spatialisation",,"falerapuet"
"893317","spatialisations",,"falerapui"
"893318","spatialise",,"fularuina"
"893319","spatialised",,"iziqorovun"
"893320","spatialises",,"fularupia"
"893321","spatialising",,"iziqoroven"
"893322","spatialism",,"filurii"
"893323","spatialist",,"uzuqiret"
"893324","spatialities",,"iziqorovot"
"893325","spatiality",,"ezeqari"
"893326","spatialitys",,"ezeqaravat"
"893327","spatializable",,"azaquruvo"
"893328","spatialization",,"ezeqaravo"
"893329","spatializations",,"ezeqaravet"
"893330","spatialize",,"azaqure"
"893331","spatialized",,"falerapuan"
"893332","spatializer",,"felorepaen"
"893333","spatializes",,"azaquruvin"
"893334","spatializing",,"falerapua"
"893335","spatiall",,"iziqoron"
"893336","spatialler",,"filurieta"
"893337","spatiallest",,"foliropuu"
"893338","spatiallier",,"filuripaan"
"893339","spatialliest",,"foliropua"
"893340","spatially",,"azaqurun"
"893341","spatiamentum",,"ozoqerofet"
"893342","spatiate",,"faleraaa"
"893343","spatiated",,"uzuqiru"
"893344","spatiates",,"faleraen"
"893345","spatiating",,"uzuqiron"
"893346","spatiation",,"azaqurin"
"893347","spatilomancy",,"uzuqizehan"
"893348","spating",,"fularat"
"893349","spatini",,"filurot"
"893350","spatio",,"ozoqi"
"893351","spatiochromatic",,"fularovoe"
"893352","spatiocultural",,"iziqohuken"
"893353","spatiodeterministic",,"falerizein"
"893354","spatiodynamics",,"azaquhoron"
"893355","spatiogenetic",,"iziqohofa"
"893356","spatiogram",,"filurei"
"893357","spatiography",,"fularoroon"
"893358","spatiographys",,"fularoroan"
"893359","spatiokinematic",,"ezeqahuvet"
"893360","spatiokinetic",,"ozoqehavat"
"893361","spatiokinetics",,"ozoqehave"
"893362","spatiomap",,"filureen"
"893363","spationaut",,"uzuqihen"
"893364","spatior",,"filurin"
"893365","spatiospectral",,"ozoqehiqan"
"893366","spatiostructural",,"faleribaon"
"893367","spatiosum",,"uzuqiho"
"893368","spatiotemporal",,"ozoqehufun"
"893369","spatiotemporality",,"fularodaa"
"893370","spatiotemporally",,"filureduet"
"893371","spatiotopic",,"azaquhoca"
"893372","spatiotopically",,"azaquhocun"
"893373","spatiotopicity",,"foliradoi"
"893374","spatiotopographic",,"foliradoa"
"893375","spatiotopy",,"ozoqeha"
"893376","spatious",,"ezeqaho"
"893377","spatiously",,"folirae"
"893378","spatiousness",,"filuregoat"
"893379","spatium",,"ozoqeat"
"893380","spatlese",,"foliveen"
"893381","spatlesen",,"uzuqezin"
"893382","spatleses",,"foliveona"
"893383","spatling",,"ozoqusin"
"893384","spatlum",,"felovun"
"893385","spatola",,"folifen"
"893386","spatrot",,"ozoqaan"
"893387","spats",,"azaqua"
"893388","spattania",,"uzuqurot"
"893389","spatted",,"iziqiin"
"893390","spattee",,"filuwat"
"893391","spattees",,"filuwoe"
"893392","spatter",,"uzuquat"
"893393","spatterd",,"fulawion"
"893394","spatterdash",,"azaqazape"
"893395","spatterdashed",,"fulawiwuot"
"893396","spatterdasher",,"falewuwaun"
"893397","spatterdashers",,"falewuwau"
"893398","spatterdashes",,"uzuquzupon"
"893399","spatterdock",,"falewuwai"
"893400","spatterdocks",,"falewuwaat"
"893401","spattere",,"iziqiza"
"893402","spattered",,"filuwou"
"893403","spattering",,"filuwoon"
"893404","spatteringly",,"iziqizivot"
"893405","spatterproof",,"foliwewia"
"893406","spatters",,"uzuquze"
"893407","spatterware",,"filuwoweo"
"893408","spatterwares",,"filuwoweet"
"893409","spatterwork",,"fulawiwoot"
"893410","spatterworks",,"fulawiwoo"
"893411","spattery",,"ezeqezin"
"893412","spatting",,"iziqisi"
"893413","spattle",,"ozoqoi"
"893414","spattled",,"foliwoen"
"893415","spattlehoe",,"fulawuu"
"893416","spattles",,"ozoqozat"
"893417","spattling",,"foliwoe"
"893418","spatula",,"fulabon"
"893419","spatulaed",,"ozoqizat"
"893420","spatulaing",,"ozoqizo"
"893421","spatulalike",,"azaqezufot"
"893422","spatulamancy",,"ozoqizeho"
"893423","spatular",,"uzuqazue"
"893424","spatularia",,"azaqezea"
"893425","spatulas",,"fulabuan"
"893426","spatulasnout",,"foliboseot"
"893427","spatulate",,"ozoqizun"
"893428","spatulated",,"foliboi"
"893429","spatulately",,"filubisiet"
"893430","spatulates",,"ozoqizua"
"893431","spatulating",,"folibosoot"
"893432","spatulation",,"filubisian"
"893433","spatule",,"folibo"
"893434","spatules",,"foliboet"
"893435","spatuletail",,"felobepeen"
"893436","spatuliform",,"falebatein"
"893437","spatuloid",,"uzuqaza"
"893438","spatulomancy",,"iziquzahu"
"893439","spatulose",,"fulabuun"
"893440","spatulous",,"fulabue"
"893441","spatz",,"folim"
"893442","spatzle",,"uzuqaat"
"893443","spatzles",,"uzuqazee"
"893444","spaug",,"felime"
"893445","spaugh",,"ezewin"
"893446","spaught",,"felimea"
"893447","spaul",,"iziwaa"
"893448","spauld",,"filaat"
"893449","spaulder",,"ozowuvan"
"893450","spaulders",,"ozowuvun"
"893451","spauldin",,"azawovan"
"893452","spaulding",,"ezewivon"
"893453","spauldrochy",,"filavewion"
"893454","spaulds",,"filave"
"893455","spauls",,"iziwot"
"893456","spaur",,"azawi"
"893457","spave",,"izibu"
"893458","spaved",,"fileie"
"893459","spaven",,"feluoni"
"893460","spaver",,"fulooo"
"893461","spaves",,"izibua"
"893462","spavesatiospahi",,"fulovesuun"
"893463","spavie",,"izibin"
"893464","spavied",,"fileruna"
"893465","spavies",,"iziboa"
"893466","spaviet",,"filere"
"893467","spavin",,"folaoa"
"893468","spavinaw",,"felurie"
"893469","spavinaws",,"feluriin"
"893470","spavindy",,"izibofen"
"893471","spavine",,"felurata"
"893472","spavined",,"azabufon"
"893473","spaving",,"filerot"
"893474","spavining",,"azabufin"
"893475","spavins",,"folaret"
"893476","spavit",,"fuloeti"
"893477","spavor",,"folaae"
"893478","spaw",,"fulite"
"893479","spawar",,"azada"
"893480","spawl",,"ozodu"
"893481","spawled",,"felavia"
"893482","spawler",,"folevo"
"893483","spawling",,"felaviota"
"893484","spawls",,"ozodon"
"893485","spawn",,"ezeda"
"893486","spawnable",,"azaduri"
"893487","spawneater",,"azaduzan"
"893488","spawned",,"falupu"
"893489","spawner",,"felapan"
"893490","spawners",,"felapaun"
"893491","spawneth",,"azaduzi"
"893492","spawnhugging",,"ezedaruso"
"893493","spawnier",,"felapie"
"893494","spawniest",,"falupoet"
"893495","spawning",,"falupoon"
"893496","spawnings",,"falupoan"
"893497","spawnkill",,"ozodeva"
"893498","spawnkilled",,"felapatiet"
"893499","spawnkilling",,"felapatiu"
"893500","spawnkills",,"ozodeven"
"893501","spawnling",,"izidozun"
"893502","spawnpoint",,"folepeu"
"893503","spawnproof",,"fulipia"
"893504","spawnproofed",,"ozodejocet"
"893505","spawnproofing",,"ozodejocu"
"893506","spawnproofs",,"fulipiwuen"
"893507","spawns",,"ezede"
"893508","spawnstarion",,"folepudua"
"893509","spawny",,"izidin"
"893510","spaws",,"fuliqo"
"893511","spaxel",,"feleona"
"893512","spay",,"filure"
"893513","spayad",,"izike"
"893514","spayads",,"izikain"
"893515","spayard",,"fulanen"
"893516","spayards",,"fulanaon"
"893517","spayart",,"fulaneta"
"893518","spayd",,"ozoko"
"893519","spayde",,"ezekan"
"893520","spayds",,"ozoken"
"893521","spaye",,"folivs"
"893522","spayed",,"ezekana"
"893523","spayen",,"uzuki"
"893524","spayer",,"ozokena"
"893525","spaying",,"ezekaa"
"893526","spaynard",,"ezekarin"
"893527","spayne",,"uzukia"
"893528","spaynel",,"filupe"
"893529","spays",,"filuqna"
"893530","spaz",,"ozol"
"893531","spaza",,"izila"
"893532","spazas",,"izilua"
"893533","spazes",,"ezelat"
"893534","spazialismo",,"foluropeot"
"893535","spazmo",,"ozolon"
"893536","spazz",,"fulem"
"893537","spazzed",,"ozolien"
"893538","spazzer",,"iziluin"
"893539","spazzes",,"filamat"
"893540","spazzing",,"ozolise"
"893541","spazzmobile",,"folumijae"
"893542","spazzy",,"felieti"
"893543","spbeaudo",,"feminaan"
"893544","spca",,"fenut"
"893545","spcaffee",,"fonaleet"
"893546","spcc",,"fanan"
"893547","spccalto",,"feneneun"
"893548","spcd",,"uzeso"
"893549","spcdna",,"finuan"
"893550","spce",,"funee"
"893551","spck",,"funei"
"893552","spcs",,"fanat"
"893553","spcum",,"fonuz"
"893554","spdcc",,"uzori"
"893555","spdi",,"uzon"
"893556","spdl",,"fires"
"893557","spdm",,"ozav"
"893558","spdt",,"furane"
"893559","spdtspec",,"uzoqijun"
"893560","spdx",,"forou"
"893561","speach",,"azumaa"
"893562","speak",,"fusoto"
"893563","speakability",,"azumerava"
"893564","speakabl",,"fusotui"
"893565","speakable",,"fisetiin"
"893566","speakableness",,"uzimarufon"
"893567","speakablenesss",,"uzimarufan"
"893568","speakabler",,"izomuron"
"893569","speakablest",,"ozemirofin"
"893570","speakablies",,"fisetitaet"
"893571","speakably",,"fesutee"
"893572","speake",,"fiseane"
"893573","speakeas",,"fusotion"
"893574","speakeasies",,"fisetosoen"
"893575","speakeasy",,"fesutaun"
"893576","speakeasylike",,"ozemizedet"
"893577","speakec",,"fisetat"
"893578","speaked",,"ozemiet"
"893579","speakee",,"fosatot"
"893580","speakeing",,"ezamozet"
"893581","speaker",,"izomuot"
"893582","speakeress",,"ozemize"
"893583","speakerine",,"fasituon"
"893584","speakerines",,"fasituwuan"
"893585","speakerism",,"ezamozon"
"893586","speakerless",,"fesutawia"
"893587","speakerlessness",,"ozemizofan"
"893588","speakerlike",,"fasituwoat"
"893589","speakerly",,"fusotiat"
"893590","speakerphone",,"fusotiwao"
"893591","speakerphones",,"fusotiwaet"
"893592","speakers",,"izomuzo"
"893593","speakership",,"azumezadot"
"893594","speakerships",,"azumezado"
"893595","speakes",,"fisetun"
"893596","speakest",,"ozemizan"
"893597","speaketh",,"fisetoin"
"893598","speakhouse",,"uzimaro"
"893599","speakie",,"fisete"
"893600","speakies",,"fisetain"
"893601","speakin",,"ezamoot"
"893602","speaking",,"ozemisu"
"893603","speakingly",,"fisetai"
"893604","speakingness",,"fusoteheet"
"893605","speakings",,"ozemisot"
"893606","speakless",,"ezamozo"
"893607","speaklessly",,"fosatopee"
"893608","speakman",,"azumepi"
"893609","speako",,"fesuie"
"893610","speakout",,"uzimahu"
"893611","speakouts",,"uzimahot"
"893612","speaks",,"fusoene"
"893613","speakss",,"fusoton"
"893614","speakst",,"izomua"
"893615","speakworthy",,"ezamokiban"
"893616","speakwrite",,"fesutoot"
"893617","speal",,"izoma"
"893618","spealbone",,"ozemusun"
"893619","spealomancy",,"fusovofein"
"893620","speals",,"izomin"
"893621","spean",,"ozemea"
"893622","speaned",,"fesupon"
"893623","speaning",,"fesupiin"
"893624","speans",,"ozemet"
"893625","spear",,"azumi"
"893626","spearable",,"uzimore"
"893627","spearbush",,"azumisan"
"893628","spearcarrier",,"fosacusae"
"893629","spearcast",,"fesuciun"
"893630","spearcaster",,"azumitudat"
"893631","spearchucker",,"izometikun"
"893632","speare",,"uzimon"
"893633","speared",,"fusoco"
"893634","spearer",,"fasicu"
"893635","spearers",,"fasicuot"
"893636","speares",,"uzimoan"
"893637","speareth",,"uzimoze"
"893638","speareye",,"azumizo"
"893639","spearfinger",,"fasicutue"
"893640","spearfish",,"ozemamot"
"893641","spearfished",,"fesucataen"
"893642","spearfisher",,"fosacetein"
"893643","spearfisherman",,"izomemudet"
"893644","spearfishermen",,"ezamumoda"
"893645","spearfisherwoman",,"izomemudat"
"893646","spearfishery",,"fusocitien"
"893647","spearfishes",,"ezamumodat"
"893648","spearfishing",,"fesucatae"
"893649","spearfishs",,"ozemamo"
"893650","spearflower",,"fasicupaat"
"893651","speargrass",,"fisecien"
"893652","speargun",,"fiseciot"
"893653","spearguns",,"fisecio"
"893654","spearhea",,"fesucoat"
"893655","spearhead",,"azumiron"
"893656","spearheaded",,"fusocapeat"
"893657","spearheader",,"fasicepoet"
"893658","spearheading",,"fusocapeo"
"893659","spearheads",,"azumiran"
"893660","spearier",,"fasicoa"
"893661","speariest",,"fusoceat"
"893662","spearing",,"fusoceun"
"893663","spearless",,"fiseciota"
"893664","spearlet",,"ozemazan"
"893665","spearlike",,"fosacoan"
"893666","spearmaker",,"fisecuo"
"893667","spearmaking",,"fosacisiot"
"893668","spearman",,"fosaciet"
"893669","spearmans",,"fosacii"
"893670","spearmanship",,"fusocasiet"
"893671","spearmen",,"fasicea"
"893672","spearmin",,"fesucou"
"893673","spearmint",,"azumipun"
"893674","spearmints",,"azumipu"
"893675","spearminty",,"ozemapot"
"893676","spearnose",,"fusoceata"
"893677","spearo",,"ozemeta"
"893678","spearphisher",,"ozemajovon"
"893679","spearphishing",,"ezamujeven"
"893680","spearplay",,"izomejet"
"893681","spearpoint",,"fesucao"
"893682","spearpoints",,"fesucajaet"
"893683","spearproof",,"fisecoon"
"893684","spears",,"azumae"
"893685","spearshaft",,"fisecaet"
"893686","spearsman",,"fosacui"
"893687","spearsmen",,"fasicoen"
"893688","spearsmith",,"izomewun"
"893689","spearss",,"azumien"
"893690","spearsville",,"fasicokuat"
"893691","spearsvilles",,"fasicokue"
"893692","spearthrower",,"azumibabot"
"893693","speartip",,"ezamuba"
"893694","spearville",,"fasicai"
"893695","spearvilles",,"fasicatoat"
"893696","spearwoman",,"fosaciat"
"893697","spearwood",,"fosacion"
"893698","spearwork",,"fasiceet"
"893699","spearwort",,"azumikan"
"893700","spearworts",,"azumikun"
"893701","speary",,"ozemen"
"893702","speat",,"uzimu"
"893703","speats",,"uzimi"
"893704","speave",,"ozemoa"
"893705","speavy",,"azumot"
"893706","spec",,"fusuta"
"893707","specced",,"ozereo"
"893708","speccer",,"izorou"
"893709","speccest",,"ozerezon"
"893710","specchia",,"azururon"
"893711","specchie",,"izororo"
"893712","speccie",,"fisisat"
"893713","speccies",,"fisisae"
"893714","speccing",,"ozeresun"
"893715","speccy",,"feseen"
"893716","specd",,"izori"
"893717","spece",,"fisivi"
"893718","specer",,"izore"
"893719","specespayd",,"fosovuet"
"893720","specest",,"ozeriet"
"893721","spechie",,"izorea"
"893722","specht",,"fusuene"
"893723","speci",,"fusure"
"893724","special",,"izoroa"
"893725","specialc",,"izororoa"
"893726","specialcommissioners",,"azururuzi"
"893727","speciale",,"ozereran"
"893728","specialed",,"fosoroeta"
"893729","specialer",,"fisiriota"
"893730","specialest",,"fosoroan"
"893731","specialf",,"fasaraen"
"893732","speciali",,"izororet"
"893733","specialing",,"fosorou"
"893734","specialis",,"izorori"
"893735","specialisation",,"izororovet"
"893736","specialisations",,"izororovi"
"893737","specialise",,"ozererin"
"893738","specialised",,"fosoropeun"
"893739","specialiser",,"fisiripoon"
"893740","specialisers",,"fisiripoan"
"893741","specialises",,"ozerereva"
"893742","specialising",,"fosoropeen"
"893743","specialism",,"ezarari"
"893744","specialisms",,"ezararavat"
"893745","specialissimus",,"azururuvan"
"893746","specialist",,"fisiriet"
"893747","specialistic",,"fisiripoat"
"893748","specialistically",,"fisiripoen"
"893749","specialists",,"fisiripoi"
"893750","specialitas",,"fusurupiot"
"893751","specialities",,"fosoropeot"
"893752","speciality",,"fasarai"
"893753","specialitys",,"fasarapuat"
"893754","specializable",,"fusurupio"
"893755","specialization",,"fasarapuo"
"893756","specializations",,"fasarapuet"
"893757","specialize",,"fusurue"
"893758","specialized",,"izororovan"
"893759","specializer",,"uziririven"
"893760","specializers",,"uziririvon"
"893761","specializes",,"fusurupiin"
"893762","specializing",,"izororova"
"893763","speciall",,"fosoroon"
"893764","specialled",,"azururat"
"893765","speciallier",,"ezararafan"
"893766","specialliest",,"azururufa"
"893767","specialling",,"azururufo"
"893768","specially",,"fusuruun"
"893769","specialness",,"fasarapuan"
"893770","specialnesses",,"fusurupioa"
"893771","specialog",,"ezararet"
"893772","specialogue",,"uziriricet"
"893773","specialogues",,"uziririci"
"893774","specials",,"izororen"
"893775","specialt",,"fisiriin"
"893776","specialties",,"fosoropoe"
"893777","specialtrust",,"fosoropoin"
"893778","specialty",,"fasaraena"
"893779","specialtys",,"fasaraon"
"893780","speciate",,"izorora"
"893781","speciated",,"fisiriu"
"893782","speciates",,"izororena"
"893783","speciating",,"fisirione"
"893784","speciation",,"fusuruin"
"893785","speciational",,"izororavin"
"893786","speciations",,"fusurudia"
"893787","specicide",,"ozeretat"
"893788","specie",,"fisiana"
"893789","speciecide",,"ezaraza"
"893790","speciedaler",,"ezaraziten"
"893791","speciegraphical",,"fosorerai"
"893792","specieism",,"feserain"
"893793","specieist",,"ozereze"
"893794","species",,"fisirun"
"893795","speciescide",,"ezarazozen"
"893796","speciesism",,"feseraa"
"893797","speciesisms",,"feserabaen"
"893798","speciesist",,"ozerezin"
"893799","speciesists",,"ozereziva"
"893800","speciesless",,"azuruzefe"
"893801","specieslike",,"uzirizafet"
"893802","speciesm",,"feseraun"
"893803","speciest",,"ozerezan"
"893804","speciestaler",,"ezarazogi"
"893805","specieswide",,"uzirizama"
"893806","specif",,"azuren"
"893807","specifed",,"fusurii"
"893808","specifia",,"ezaramo"
"893809","specifiability",,"fosoretui"
"893810","specifiable",,"uzirimatet"
"893811","specifiably",,"ozeremito"
"893812","specific",,"azuruman"
"893813","specifical",,"fasaruan"
"893814","specificality",,"ezaramozin"
"893815","specifically",,"azurumezo"
"893816","specificalness",,"ezaramozot"
"893817","specificate",,"fasarutuan"
"893818","specificated",,"uzirimazet"
"893819","specificates",,"fasarutuun"
"893820","specificating",,"uzirimazu"
"893821","specification",,"azurumezon"
"893822","specificational",,"fasarutuon"
"893823","specifications",,"azurumezan"
"893824","specificative",,"izoromuzot"
"893825","specificatively",,"fusuritiat"
"893826","specificatory",,"azurumezen"
"893827","specificgifts",,"ozeremize"
"893828","specificgravity",,"fisirotoo"
"893829","specificise",,"uzirimazon"
"893830","specificises",,"uzirimazan"
"893831","specificities",,"fusuritii"
"893832","specificity",,"fosoretein"
"893833","specificize",,"feserataen"
"893834","specificized",,"azurumezot"
"893835","specificizes",,"feserataon"
"893836","specificizing",,"azurumezana"
"893837","specifick",,"uzirimo"
"893838","specificker",,"fusuritia"
"893839","specificly",,"feserao"
"893840","specificness",,"fosoreteot"
"893841","specifics",,"azurumun"
"893842","specifie",,"uzirimin"
"893843","specified",,"fusuriun"
"893844","specifiedexempttransfers",,"fisirotuen"
"893845","specifiedness",,"azurumefo"
"893846","specifiedtransfers",,"izoromufe"
"893847","specifier",,"fasaruon"
"893848","specifiers",,"fasaruana"
"893849","specifies",,"uzirima"
"893850","specifism",,"izoromat"
"893851","specifist",,"fasarui"
"893852","speciformis",,"feserajui"
"893853","specify",,"ozerean"
"893854","specifyi",,"ozereme"
"893855","specifying",,"feseraet"
"893856","specillum",,"fisirien"
"893857","specimen",,"izoropen"
"893858","specimenise",,"ozerepaja"
"893859","specimenises",,"ozerepajen"
"893860","specimenize",,"fusurapiin"
"893861","specimenized",,"izoropejun"
"893862","specimenizes",,"fusurapia"
"893863","specimenizing",,"izoropejen"
"893864","specimens",,"izoropon"
"893865","specing",,"ozereat"
"893866","specio",,"feseia"
"893867","speciocide",,"uzirihot"
"893868","speciocides",,"uzirihavo"
"893869","speciociliatine",,"ezarahoven"
"893870","speciogynine",,"fisireriun"
"893871","speciology",,"uzirihet"
"893872","speciophylline",,"izoroheton"
"893873","speciosa",,"fosoraet"
"893874","speciose",,"fasaria"
"893875","speciosis",,"feseruot"
"893876","speciosissima",,"fasaribua"
"893877","speciosities",,"uzirihavan"
"893878","speciosity",,"ozerehot"
"893879","speciosum",,"fisireo"
"893880","speciosus",,"fasariet"
"893881","specious",,"fasario"
"893882","speciouser",,"uziriha"
"893883","speciousest",,"izorohedat"
"893884","speciouslier",,"fisiregoat"
"893885","speciousliest",,"fosorageo"
"893886","speciously",,"azuruhe"
"893887","speciousness",,"ezarahudat"
"893888","speciousnesses",,"azuruhiden"
"893889","speciousnesss",,"ezarahude"
"893890","speciousser",,"uzirihoden"
"893891","specioussest",,"izorohede"
"893892","specism",,"fosoren"
"893893","specist",,"izoroaa"
"893894","speck",,"fisite"
"893895","specked",,"ezaroun"
"893896","speckedness",,"fisitozoo"
"893897","speckednesss",,"fisitozoet"
"893898","speckeldy",,"fosoteet"
"893899","specker",,"ozerion"
"893900","speckfall",,"ozerimin"
"893901","speckie",,"fosoto"
"893902","speckier",,"ozerisat"
"893903","speckiest",,"ezaroso"
"893904","speckilate",,"fesetiot"
"893905","speckilated",,"azuresute"
"893906","speckilates",,"fesetipio"
"893907","speckilating",,"azuresutet"
"893908","speckilation",,"ezarosatu"
"893909","speckiness",,"uziraso"
"893910","specking",,"ezarosen"
"893911","speckle",,"azureen"
