"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1,087,070",,,
"737096","poltinik",,"visarei"
"737097","poltinnik",,"iveqafo"
"737098","polton",,"vesiee"
"737099","poltophagic",,"aviqijitan"
"737100","poltophagist",,"vosufosai"
"737101","poltophagy",,"ovaqajan"
"737102","poltorak",,"vusefeu"
"737103","poltoratsk",,"evuququ"
"737104","poltoratsks",,"evuquqigot"
"737105","poltron",,"uvoqaen"
"737106","poltroon",,"evuqohat"
"737107","poltrooner",,"visacoan"
"737108","poltrooneries",,"vosucejoon"
"737109","poltroonery",,"vasocujau"
"737110","poltroonest",,"vosucejoa"
"737111","poltroonish",,"vusecijuan"
"737112","poltroonishly",,"ovaqihojo"
"737113","poltroonishness",,"ivequhijot"
"737114","poltroonism",,"uvoqahujot"
"737115","poltroonner",,"ivequhijen"
"737116","poltroonnest",,"ovaqihoje"
"737117","poltroons",,"evuqohe"
"737118","polts",,"uvoqeu"
"737119","poludnitsa",,"evuwufe"
"737120","polumathe",,"vusozain"
"737121","polumbo",,"uvowao"
"737122","poluphloisboic",,"vesuhipoo"
"737123","poluphloisboiotatotic",,"ovawerucon"
"737124","poluphloisboiotic",,"aviwurocat"
"737125","poluria",,"aviwee"
"737126","polus",,"vesuqu"
"737127","polushka",,"uvoweron"
"737128","poluwat",,"ovawiu"
"737129","polvadera",,"uvobuvo"
"737130","polvaderas",,"uvobuvet"
"737131","polverine",,"uvobiqon"
"737132","polverines",,"uvobiqan"
"737133","polvij",,"vasuene"
"737134","polvo",,"avibi"
"737135","polwar",,"uvodin"
"737136","polwarth",,"uvoduqet"
"737137","polwhele",,"vosonoan"
"737138","polwig",,"veseu"
"737139","poly",,"vusena"
"737140","polya",,"vasono"
"737141","polyabolo",,"visanaet"
"737142","polyabuse",,"evukeson"
"737143","polyabuser",,"vuseneua"
"737144","polyacanthous",,"ovakotuje"
"737145","polyacanthus",,"avikatojon"
"737146","polyacene",,"ivekitan"
"737147","polyacetal",,"visaneen"
"737148","polyacetylated",,"visanepuat"
"737149","polyacetylene",,"ovakotigi"
"737150","polyacetylenic",,"ivekituget"
"737151","polyache",,"ovakotin"
"737152","polyachene",,"vesinua"
"737153","polyacid",,"ovakotina"
"737154","polyacidic",,"ovakoten"
"737155","polyacoustic",,"ivekitiko"
"737156","polyacoustics",,"ivekitiket"
"737157","polyacron",,"vasoniia"
"737158","polyacryl",,"vesinuot"
"737159","polyacrylamide",,"evuketuro"
"737160","polyacrylamides",,"evuketuret"
"737161","polyacrylate",,"ivekiterot"
"737162","polyacrylic",,"vesinuwoet"
"737163","polyacrylics",,"vesinuwoi"
"737164","polyacrylonitrile",,"visanewuat"
"737165","polyacrylonitriles",,"visanewue"
"737166","polyact",,"ovakoe"
"737167","polyactinal",,"uvokutuvun"
"737168","polyactine",,"vesinuo"
"737169","polyactinia",,"visanediat"
"737170","polyactinias",,"visanedie"
"737171","polyacylamide",,"visaneneun"
"737172","polyacylated",,"ovakotofet"
"737173","polyad",,"ovakata"
"737174","polyadaptational",,"vesinasia"
"737175","polyaddiction",,"visanoziu"
"737176","polyaddition",,"visanozie"
"737177","polyadelph",,"vuseniot"
"737178","polyadelphia",,"vasonupiin"
"737179","polyadelphian",,"avikavefat"
"737180","polyadelphias",,"vasonupia"
"737181","polyadelphite",,"avikavefan"
"737182","polyadelphous",,"vasonupiaa"
"737183","polyadelphy",,"vesinapuet"
"737184","polyadenia",,"vosuneun"
"737185","polyadenine",,"avikavejo"
"737186","polyadenitis",,"ivekivujen"
"737187","polyadenoma",,"vosunepou"
"737188","polyadenopathy",,"avikavejat"
"737189","polyadenosine",,"ovakovijun"
"737190","polyadenosinic",,"ivekivujan"
"737191","polyadenosis",,"visanopiun"
"737192","polyadenous",,"vosunepoua"
"737193","polyadenylase",,"uvokuvajun"
"737194","polyadenylate",,"vesinapeon"
"737195","polyadenylated",,"ivekivujo"
"737196","polyadenylating",,"ivekivujun"
"737197","polyadenylation",,"uvokuvajen"
"737198","polyadenylic",,"uvokuvajuna"
"737199","polyadenylribosylpolymerase",,"uvokuvajin"
"737200","polyadenylylation",,"vosunepoue"
"737201","polyadic",,"ovakovin"
"737202","polyaemia",,"visanien"
"737203","polyaemic",,"vosunoat"
"737204","polyaenus",,"ivekizun"
"737205","polyaestheic",,"visanibuat"
"737206","polyaesthesia",,"vusenubaon"
"737207","polyaffectioned",,"ovakomifa"
"737208","polyagglutinable",,"ivekinafot"
"737209","polyagglutination",,"uvokunefot"
"737210","polyak",,"vuseia"
"737211","polyalanine",,"evukezijin"
"737212","polyalcohol",,"uvokuzicu"
"737213","polyalcoholism",,"ovakozecen"
"737214","polyalcohols",,"uvokuzicot"
"737215","polyaldehyde",,"visanuzai"
"737216","polyalgesia",,"ovakozufan"
"737217","polyalgesic",,"evukezifin"
"737218","polyalgia",,"ivekizin"
"737219","polyalgorithm",,"vasonerei"
"737220","polyalicyclic",,"vusenatui"
"737221","polyalkene",,"visanuon"
"737222","polyalkenoate",,"ivekizufet"
"737223","polyalkenoic",,"vesinoziat"
"737224","polyalkylation",,"visanuzuen"
"737225","polyalkylimide",,"ovakozira"
"737226","polyallelic",,"ovakozufana"
"737227","polyallelism",,"avikazofat"
"737228","polyallergic",,"avikazofan"
"737229","polyallergy",,"ovakozufane"
"737230","polyallomer",,"uvokuzece"
"737231","polyallyl",,"avikaza"
"737232","polyallylamine",,"visanupuo"
"737233","polyalphabetic",,"ivekizuti"
"737234","polyalphabetically",,"ivekizuta"
"737235","polyalphaolefin",,"vasonecuun"
"737236","polyalternating",,"vusenadein"
"737237","polyalveolar",,"visanukaun"
"737238","polyam",,"visaue"
"737239","polyamidation",,"avikapupun"
"737240","polyamide",,"uvokupet"
"737241","polyamideimide",,"visanatuot"
"737242","polyamides",,"uvokupi"
"737243","polyamidoamine",,"vasonoteet"
"737244","polyaminase",,"ivekipoja"
"737245","polyaminate",,"vasonotae"
"737246","polyaminated",,"ovakopejan"
"737247","polyaminates",,"vasonotain"
"737248","polyamination",,"ivekipojat"
"737249","polyamine",,"ovakopen"
"737250","polyaminergic",,"vesiniteu"
"737251","polyamines",,"ovakopon"
"737252","polyaminoacid",,"visanatiin"
"737253","polyaminopolycarboxylate",,"visanatii"
"737254","polyaminopolycarboxylic",,"evukepaje"
"737255","polyaminosaccharide",,"vusenetueta"
"737256","polyammonium",,"avikapicun"
"737257","polyamories",,"ovakopoban"
"737258","polyamorist",,"vasonojuin"
"737259","polyamorous",,"uvokupube"
"737260","polyamorously",,"vosunujeona"
"737261","polyamorousness",,"visanajoen"
"737262","polyamorphic",,"avikapabat"
"737263","polyamorphism",,"ivekipibun"
"737264","polyamorphous",,"evukepebon"
"737265","polyamory",,"avikapot"
"737266","polyamourous",,"ivekipiket"
"737267","polyamoury",,"uvokupan"
"737268","polyampholyte",,"vesinicae"
"737269","polyampholytic",,"vosunuceat"
"737270","polyamylose",,"ovakopofi"
"737271","polyanalyst",,"evukefifu"
"737272","polyander",,"uvokufen"
"737273","polyandra",,"evukefi"
"737274","polyandria",,"evukefun"
"737275","polyandrian",,"vesinuzaon"
"737276","polyandrianism",,"vusenozie"
"737277","polyandrias",,"evukefebu"
"737278","polyandric",,"avikafa"
"737279","polyandries",,"uvokufubat"
"737280","polyandrion",,"vosunazea"
"737281","polyandrious",,"evukefeba"
"737282","polyandrism",,"ivekifibo"
"737283","polyandrist",,"vosunazeot"
"737284","polyandrists",,"vosunazeo"
"737285","polyandrium",,"ovakofoban"
"737286","polyandrogynous",,"vesinuzaa"
"737287","polyandrogyny",,"vosunazeet"
"737288","polyandrous",,"evukefebua"
"737289","polyandrously",,"vusenozii"
"737290","polyandrum",,"ovakofet"
"737291","polyandry",,"ovakofa"
"737292","polyandrys",,"ovakofen"
"737293","polyanethol",,"vosunapia"
"737294","polyanethole",,"vesinupoan"
"737295","polyangia",,"ovakofeta"
"737296","polyangiaceae",,"evukefivot"
"737297","polyangiaceaes",,"evukefivo"
"737298","polyangiaceous",,"ovakofuvin"
"737299","polyangiitis",,"visaneria"
"737300","polyangitis",,"visaneriu"
"737301","polyangium",,"ivekifo"
"737302","polyangiums",,"ivekifavet"
"737303","polyangle",,"vesinuoa"
"737304","polyangular",,"avikafokon"
"737305","polyanhydride",,"evukefura"
"737306","polyaniline",,"avikafufi"
"737307","polyanion",,"vosunaua"
"737308","polyanionic",,"vosunatio"
"737309","polyanionicity",,"evukefacan"
"737310","polyanna",,"vesinuin"
"737311","polyanth",,"avikafin"
"737312","polyantha",,"evukefat"
"737313","polyanthas",,"evukefe"
"737314","polyanthea",,"avikafaa"
"737315","polyanthi",,"avikafo"
"737316","polyanthous",,"evukefetot"
"737317","polyanthracene",,"ovakofote"
"737318","polyanthropy",,"evukefeto"
"737319","polyanthus",,"uvokufat"
"737320","polyanthuses",,"ivekifiten"
"737321","polyanthy",,"ovakofena"
"737322","polyantibiotic",,"vusenodue"
"737323","polyantibody",,"vesinudei"
"737324","polyantigenic",,"ovakofovin"
"737325","polyaramid",,"vuseneot"
"737326","polyarch",,"vesiniin"
"737327","polyarchal",,"ivekiqin"
"737328","polyarchic",,"vesinien"
"737329","polyarchical",,"ivekiqoten"
"737330","polyarchically",,"vesinivau"
"737331","polyarchies",,"vasonovue"
"737332","polyarchism",,"vuseneviet"
"737333","polyarchist",,"ivekiqoto"
"737334","polyarchy",,"visanaena"
"737335","polyarchys",,"visanaon"
"737336","polyare",,"ovakoea"
"737337","polyarene",,"vesiniina"
"737338","polyarginine",,"ivekiqavi"
"737339","polyargite",,"vasonoun"
"737340","polyargyrite",,"avikaqori"
"737341","polyarmory",,"visanai"
"737342","polyarnik",,"vosunuu"
"737343","polyaromatic",,"vesinijaan"
"737344","polyarsenite",,"ivekiqofo"
"737345","polyarteritis",,"vusenedean"
"737346","polyarteritiss",,"vusenedeun"
"737347","polyarthralgia",,"avikaqatin"
"737348","polyarthric",,"vesinidai"
"737349","polyarthritic",,"ivekiqitan"
"737350","polyarthritis",,"ivekiqitat"
"737351","polyarthritiss",,"ivekiqite"
"737352","polyarthropathy",,"avikaqatot"
"737353","polyarthrosis",,"visanadoa"
"737354","polyarthrous",,"vosunudeen"
"737355","polyarticular",,"vusenedui"
"737356","polyarylamide",,"evukeqefa"
"737357","polyaryletherketone",,"ivekiqifo"
"737358","polyasparagine",,"uvokuwato"
"737359","polyaspartate",,"vosunacaa"
"737360","polyaspidid",,"ivekiwuva"
"737361","polyasplenia",,"avikawefi"
"737362","polyatheist",,"evukebufin"
"737363","polyatomic",,"ovakobon"
"737364","polyatomicity",,"vesinajae"
"737365","polyattentive",,"avikabafi"
"737366","polyattentiveness",,"vusenidein"
"737367","polyautograph",,"vasonadeen"
"737368","polyautographic",,"vasonadean"
"737369","polyautography",,"vosunodian"
"737370","polyautoimmunity",,"ovakodoci"
"737371","polyauxotroph",,"avikaducun"
"737372","polyavitaminosis",,"uvokugigun"
"737373","polyaxial",,"vosunaun"
"737374","polyaxiality",,"evukelata"
"737375","polyaxially",,"avikalutet"
"737376","polyaxials",,"vosunaue"
"737377","polyaxon",,"vosunaan"
"737378","polyaxonal",,"uvokulan"
"737379","polyaxone",,"vesinuota"
"737380","polyaxoneme",,"visanejii"
"737381","polyaxonic",,"vosunaui"
"737382","polyaxons",,"vosunauna"
"737383","polyazacyclophane",,"ovakonuzo"
"737384","polyazamacrocycle",,"evukenihon"
"737385","polyazide",,"vasonaet"
"737386","polyazo",,"evukeen"
"737387","polyazole",,"vesineot"
"737388","polyazulene",,"ovakonifet"
"737389","polybacillary",,"vesiroveat"
"737390","polybacterial",,"vuseravaet"
"737391","polybag",,"uvokaaa"
"737392","polybagged",,"vesiroo"
"737393","polybagger",,"vosuriu"
"737394","polybagging",,"vesiroruun"
"737395","polyball",,"avikeru"
"737396","polybaramin",,"avikeritet"
"737397","polybaraminic",,"avikeritat"
"737398","polybasal",,"vasoreon"
"737399","polybase",,"ovakiru"
"737400","polybasic",,"ivekurun"
"737401","polybasicity",,"vosuriboa"
"737402","polybasicitys",,"vosuriboen"
"737403","polybasite",,"vuserain"
"737404","polybasites",,"vuserabua"
"737405","polybead",,"vuserui"
"737406","polybehenate",,"vasorasoun"
"737407","polybenzimidazole",,"vosurohue"
"737408","polybenzobisoxazole",,"uvokazisun"
"737409","polybenzoxazine",,"vesirehie"
"737410","polybetaine",,"ivekuzitin"
"737411","polybian",,"visareo"
"737412","polybinary",,"ivekusin"
"737413","polybius",,"evukosi"
"737414","polyblast",,"evukozan"
"737415","polyblastic",,"evukozidu"
"737416","polyblend",,"vuseraea"
"737417","polyblennia",,"visarupiat"
"737418","polyborate",,"uvokahon"
"737419","polybori",,"vosureat"
"737420","polyborinae",,"ovakihavi"
"737421","polyborinaes",,"ovakihavat"
"737422","polyborine",,"evukohe"
"737423","polyborus",,"vesiraa"
"737424","polyboruses",,"vasoruwoun"
"737425","polyboruss",,"vesiraen"
"737426","polyborusses",,"vasoruwou"
"737427","polybotes",,"vasoruon"
"737428","polybotess",,"vasoruan"
"737429","polybotria",,"avikeho"
"737430","polybotriae",,"uvokahubat"
"737431","polybotrias",,"avikehabet"
"737432","polybotrya",,"ovakihen"
"737433","polybotryae",,"evukohebun"
"737434","polybotryas",,"ovakihobon"
"737435","polybottle",,"visaroon"
"737436","polybranch",,"vusereot"
"737437","polybranchia",,"vasorosain"
"737438","polybranchian",,"avikeqojat"
"737439","polybranchias",,"vasorosaa"
"737440","polybranchiaspiform",,"evukoqijon"
"737441","polybranchiata",,"ivekuqaji"
"737442","polybranchiatas",,"ivekuqajat"
"737443","polybranchiate",,"evukoqijen"
"737444","polybrene",,"ivekuqat"
"737445","polybrid",,"ovakiqot"
"737446","polybrids",,"ovakiqo"
"737447","polybromid",,"ovakiqon"
"737448","polybromide",,"evukoqehu"
"737449","polybrominated",,"uvokaquha"
"737450","polybunous",,"vosuroua"
"737451","polybuny",,"visaria"
"737452","polybus",,"evukoen"
"737453","polybuss",,"evukodon"
"737454","polybutadiene",,"vuserudoen"
"737455","polybutadienes",,"vuserudoon"
"737456","polybutene",,"evukodan"
"737457","polybutenes",,"evukodefun"
"737458","polybuttoned",,"ivekudiga"
"737459","polybutylene",,"vuserudao"
"737460","polybutylenes",,"vuserudaet"
"737461","polybutyrate",,"vasoradeun"
"737462","polycaliber",,"evukirive"
"737463","polycalic",,"evukiran"
"737464","polycalin",,"vesisoo"
"737465","polycam",,"visasin"
"737466","polycameratic",,"visasufaun"
"737467","polycandidal",,"vesisohoon"
"737468","polycaon",,"ovakurot"
"737469","polycapillary",,"vosusicoet"
"737470","polycaprolactam",,"vosusicei"
"737471","polycaprolactone",,"uvokerabet"
"737472","polycarb",,"vesisoe"
"737473","polycarbamate",,"ovakuravi"
"737474","polycarbazole",,"visasuwoat"
"737475","polycarbene",,"uvokerovon"
"737476","polycarbohydrate",,"vasosewuen"
"737477","polycarbon",,"ivekaru"
"737478","polycarbonate",,"vasosewuu"
"737479","polycarbonated",,"ovakuravat"
"737480","polycarbonates",,"vasosewuot"
"737481","polycarbonic",,"ivekarevo"
"737482","polycarbophil",,"evukiruvet"
"737483","polycarbosilane",,"vusesawiun"
"737484","polycarboxylate",,"ivekarevon"
"737485","polycarboxylated",,"vasosewuo"
"737486","polycarboxylic",,"vesisowaun"
"737487","polycardia",,"vesisoa"
"737488","polycarp",,"vosusii"
"737489","polycarpa",,"visasuo"
"737490","polycarpellary",,"uvokeroqot"
"737491","polycarpellate",,"avikoriqan"
"737492","polycarpian",,"ivekareqa"
"737493","polycarpic",,"vosusie"
"737494","polycarpies",,"vesisowiet"
"737495","polycarpon",,"uvokeran"
"737496","polycarpons",,"uvokeroqun"
"737497","polycarpos",,"vusesaot"
"737498","polycarpous",,"visasuwaan"
"737499","polycarps",,"vosusiat"
"737500","polycarpy",,"vusesae"
"737501","polycarpys",,"vusesain"
"737502","polycaste",,"evukiron"
"737503","polycastes",,"evukirana"
"737504","polycatechol",,"ovakurofan"
"737505","polycatenane",,"evukirefe"
"737506","polycatenary",,"ovakurofon"
"737507","polycation",,"vusesaa"
"737508","polycationic",,"vusesaduon"
"737509","polycatt",,"vusesaat"
"737510","polycausal",,"evukirat"
"737511","polycell",,"vasosaet"
"737512","polycellular",,"vusesupoet"
"737513","polycellulosomal",,"vusesupoa"
"737514","polycellulosome",,"evukizifan"
"737515","polycentral",,"vasosaheun"
"737516","polycentric",,"ivekazogot"
"737517","polycentrically",,"ivekazogat"
"737518","polycentricity",,"vosusohion"
"737519","polycentrid",,"vasosaheuna"
"737520","polycentrism",,"evukizaga"
"737521","polycentrisms",,"evukizagen"
"737522","polycentrist",,"vasosahein"
"737523","polycentrists",,"vasosahea"
"737524","polycentropodid",,"vasosaheet"
"737525","polycephalic",,"ovakuzitat"
"737526","polycephaloides",,"vasosacuet"
"737527","polycephalous",,"ivekazuton"
"737528","polycephalum",,"uvokezatu"
"737529","polycephaly",,"uvokezatat"
"737530","polycerate",,"visasio"
"737531","polyceratid",,"evukizutun"
"737532","polycerid",,"visasioa"
"737533","polychaeta",,"vasosoi"
"737534","polychaetae",,"vusesesein"
"737535","polychaetal",,"evukirife"
"737536","polychaetan",,"avikorofo"
"737537","polychaetas",,"vasososoat"
"737538","polychaete",,"visasaen"
"737539","polychaetes",,"visasasaon"
"737540","polychaetologist",,"vosususuin"
"737541","polychaetotic",,"ivekarafet"
"737542","polychaetous",,"vasososou"
"737543","polychaets",,"vusesein"
"737544","polychalcogenide",,"vosususaun"
"737545","polychasia",,"uvokerana"
"737546","polychasial",,"vasososau"
"737547","polychasium",,"avikorodon"
"737548","polycheiria",,"vasosopau"
"737549","polychelating",,"vesisipuu"
"737550","polychelid",,"uvokerane"
"737551","polychemotherapeutic",,"visasapou"
"737552","polychemotherapy",,"avikorehot"
"737553","polychete",,"vosusuan"
"737554","polychetes",,"vosusuun"
"737555","polychetous",,"vusesepao"
"737556","polychiria",,"vesisiona"
"737557","polychitin",,"uvokere"
"737558","polychloride",,"vusesepaon"
"737559","polychlorinated",,"vosusupiat"
"737560","polychlorobiphenyl",,"vosusupiet"
"737561","polychlorocamphene",,"vusesepaet"
"737562","polychloroprene",,"vasosopei"
"737563","polychloroprenes",,"vasosopeat"
"737564","polychloroterphenyl",,"ivekaraci"
"737565","polychlorotrifluoroethylene",,"vesisipoo"
"737566","polychoerany",,"uvokerufe"
"737567","polychoir",,"vosusuu"
"737568","polycholia",,"vesisione"
"737569","polychondritis",,"evukirejan"
"737570","polychoral",,"uvokerat"
"737571","polychord",,"uvokeron"
"737572","polychordal",,"vesisijaon"
"737573","polychore",,"vesisia"
"737574","polychoric",,"vosusuin"
"737575","polychorionic",,"uvokeruben"
"737576","polychoron",,"uvokerun"
"737577","polychorous",,"visasajoun"
"737578","polychory",,"vuseseina"
"737579","polychotomies",,"vasosojeen"
"737580","polychotomous",,"vosusujii"
"737581","polychotomously",,"avikoraga"
"737582","polychotomy",,"visasajuun"
"737583","polychrest",,"evukirun"
"737584","polychrestic",,"evukirufot"
"737585","polychrestical",,"visasawaot"
"737586","polychrests",,"evukirufu"
"737587","polychresty",,"ivekarefot"
"737588","polychroic",,"vosusuina"
"737589","polychroism",,"vasosoweot"
"737590","polychroisms",,"vasosoweo"
"737591","polychroite",,"ivekareco"
"737592","polychromasia",,"vosusuwion"
"737593","polychromate",,"ovakuracat"
"737594","polychromatic",,"ivekareci"
"737595","polychromatically",,"ivekareca"
"737596","polychromaticity",,"vosusuwiu"
"737597","polychromatise",,"ovakuracot"
"737598","polychromatises",,"ovakuraco"
"737599","polychromatism",,"evukirucan"
"737600","polychromatisms",,"evukirucun"
"737601","polychromatist",,"vasosoweon"
"737602","polychromatize",,"vesisiwou"
"737603","polychromatized",,"ivekarecat"
"737604","polychromatizes",,"vesisiwoot"
"737605","polychromatizing",,"ivekarecoa"
"737606","polychromatocyte",,"visasawuen"
"737607","polychromatophil",,"visasawuun"
"737608","polychromatophile",,"vosusuwio"
"737609","polychromatophilia",,"vusesewaat"
"737610","polychromatophilias",,"vusesewae"
"737611","polychromatophilic",,"visasawuot"
"737612","polychromator",,"visasawuota"
"737613","polychromatosis",,"avikorica"
"737614","polychromatous",,"uvokerocen"
"737615","polychrome",,"vusesea"
"737616","polychromed",,"evukirucu"
"737617","polychromemia",,"visasawuote"
"737618","polychromer",,"ovakuracan"
"737619","polychromes",,"vusesewaen"
"737620","polychromest",,"evukiruca"
"737621","polychromia",,"vesisiwoan"
"737622","polychromic",,"vasosowein"
"737623","polychromies",,"vusesewai"
"737624","polychroming",,"evukirucon"
"737625","polychromise",,"vusesewaia"
"737626","polychromises",,"vusesewaata"
"737627","polychromism",,"visasawuoti"
"737628","polychromist",,"ovakuracu"
"737629","polychromize",,"ivekarecet"
"737630","polychromized",,"vasosowea"
"737631","polychromizeed",,"vusesewaan"
"737632","polychromizeing",,"vusesewaa"
"737633","polychromizes",,"ivekarecia"
"737634","polychromizing",,"vasosoweat"
"737635","polychromophil",,"avikorico"
"737636","polychromophilia",,"evukirucaa"
"737637","polychromophoric",,"uvokeroce"
"737638","polychromous",,"vesisiwoun"
"737639","polychromy",,"vosusuine"
"737640","polychrone",,"evukire"
"737641","polychronic",,"ovakuracata"
"737642","polychronically",,"ovakuracen"
"737643","polychronicity",,"vesisiwoota"
"737644","polychronicon",,"vusesewaun"
"737645","polychronious",,"ivekarecata"
"737646","polychronistic",,"vusesewau"
"737647","polychronization",,"vesisiwoon"
"737648","polychronous",,"ivekarecon"
"737649","polychrotid",,"vesisiwoi"
"737650","polychsia",,"ivekarua"
"737651","polychylia",,"vesisiet"
"737652","polyciliate",,"vosusapoot"
"737653","polycinematosomnography",,"vosusahua"
"737654","polycirri",,"vasosiat"
"737655","polycirrus",,"vusesoa"
"737656","polycirruses",,"visasewoun"
"737657","polycirrusses",,"visasewou"
"737658","polycistron",,"evukisagot"
"737659","polycistronic",,"evukisaget"
"737660","polycistronically",,"evukisagin"
"737661","polycistronism",,"uvokesigon"
"737662","polycitral",,"evukise"
"737663","polyclad",,"visasuot"
"737664","polycladida",,"evukizipun"
"737665","polycladidas",,"evukizipu"
"737666","polycladine",,"ovakuzupon"
"737667","polycladose",,"vusesasaot"
"737668","polycladous",,"vusesasaa"
"737669","polyclads",,"visasuoa"
"737670","polyclady",,"vasoseet"
"737671","polyclar",,"vusesaun"
"737672","polyclay",,"ivekazan"
"737673","polycleitus",,"vasosepae"
"737674","polycleituss",,"vasosepain"
"737675","polycletan",,"ovakuzen"
"737676","polycletans",,"ovakuzigon"
"737677","polycletus",,"vasosean"
"737678","polycletuss",,"vasosepeun"
"737679","polyclimax",,"vusesaaa"
"737680","polyclinic",,"vasosee"
"737681","polyclinical",,"ovakuzeje"
"737682","polyclinics",,"vasosetain"
"737683","polyclinid",,"ovakuzi"
"737684","polyclitus",,"vesisoet"
"737685","polyclona",,"visasuet"
"737686","polyclonal",,"uvokezat"
"737687","polyclonality",,"visasujiot"
"737688","polyclonally",,"vosusijoen"
"737689","polyclone",,"vesisoaa"
"737690","polyclones",,"vesisoen"
"737691","polyclonia",,"visasuan"
"737692","polycloning",,"ivekazijon"
"737693","polycoccous",,"vosusevou"
"737694","polycodium",,"avikoho"
"737695","polycodiums",,"avikohavet"
"737696","polycomb",,"ovakuhot"
"737697","polycombustible",,"vesisafain"
"737698","polycomplex",,"ivekaheqa"
"737699","polycomponent",,"vesisafie"
"737700","polycondensate",,"vusesihaon"
"737701","polycondensation",,"ovakuhepen"
"737702","polycondensations",,"ovakuhepon"
"737703","polycondense",,"evukihapu"
"737704","polycondensed",,"visasohuat"
"737705","polycondenses",,"evukihapot"
"737706","polycondensing",,"visasohuo"
"737707","polyconic",,"evukihat"
"737708","polyconjugate",,"avikohuzat"
"737709","polycontextural",,"visasohua"
"737710","polycontexturality",,"ovakuhegi"
"737711","polyconvex",,"evukihata"
"737712","polyconvexity",,"vasosuhiot"
"737713","polycopid",,"vosuseun"
"737714","polycoria",,"avikohot"
"737715","polycormic",,"ovakuhon"
"737716","polycosanol",,"vasosubiu"
"737717","polycot",,"ivekaia"
"737718","polycots",,"ivekahat"
"737719","polycotton",,"ovakuhona"
"737720","polycottons",,"ovakuhogan"
"737721","polycotyl",,"vesisaa"
"737722","polycotyledon",,"vusesidaon"
"737723","polycotyledonary",,"avikoharu"
"737724","polycotyledonous",,"vasosudei"
"737725","polycotyledons",,"vusesidaan"
"737726","polycotyledony",,"vesisadoun"
"737727","polycotylid",,"ivekahira"
"737728","polycotylous",,"vosusedio"
"737729","polycotyly",,"visasoon"
"737730","polycount",,"vosuseuna"
"737731","polycracy",,"avikoqe"
"737732","polycrase",,"ovakuqot"
"737733","polycrates",,"vuseseu"
"737734","polycratic",,"vasosoan"
"737735","polycratism",,"visasasuat"
"737736","polycrisis",,"ovakuqi"
"737737","polycropping",,"visasajaot"
"737738","polycross",,"uvokeqon"
"737739","polycrotic",,"vesisien"
"737740","polycrotism",,"vusesejaet"
"737741","polycrotisms",,"vusesejai"
"737742","polycrystal",,"ivekaqidot"
"737743","polycrystalline",,"ivekaqidun"
"737744","polycrystallinity",,"visasaniat"
"737745","polycrystals",,"ivekaqido"
"737746","polyctenid",,"ovakuben"
"737747","polyctenidae",,"ovakubijon"
"737748","polyctenidaes",,"ovakubijan"
"737749","polycttarian",,"visasodeun"
"737750","polycube",,"avikodat"
"737751","polycule",,"ivekadan"
"737752","polycules",,"ivekadun"
"737753","polycultural",,"vasosapein"
"737754","polyculturalism",,"visasipuet"
"737755","polyculturally",,"ivekadagan"
"737756","polyculture",,"ovakudugon"
"737757","polycultured",,"vusesupao"
"737758","polycultures",,"ovakudugan"
"737759","polyculturist",,"vasosapeo"
"737760","polycurious",,"ovakudavan"
"737761","polycyanate",,"vusesisuin"
"737762","polycyanide",,"visasosion"
"737763","polycyanurate",,"evukimijin"
"737764","polycycle",,"evukimon"
"737765","polycyclic",,"ovakumen"
"737766","polycyclical",,"vusesivoen"
"737767","polycyclicity",,"vesisavuat"
"737768","polycyclics",,"ovakumefon"
"737769","polycyclization",,"vesisavuot"
"737770","polycycly",,"uvokemen"
"737771","polycyesis",,"vasosuan"
"737772","polycylinder",,"vesisapei"
"737773","polycylindrical",,"uvokemevet"
"737774","polycysteine",,"vesisaboon"
"737775","polycystic",,"ivekamu"
"737776","polycystid",,"vasosuana"
"737777","polycystin",,"visasoi"
"737778","polycystine",,"vosusebiin"
"737779","polycythaemia",,"vasosuduot"
"737780","polycythaemias",,"vasosuduo"
"737781","polycythaemic",,"vusesidion"
"737782","polycythemia",,"vusesidiet"
"737783","polycythemias",,"vusesidii"
"737784","polycythemic",,"visasodoun"
"737785","polycytidine",,"uvokemuve"
"737786","polycytidylic",,"ivekamivet"
"737787","polycytokine",,"visasodue"
"737788","polycytosine",,"vusesidaet"
"737789","polycyttaria",,"avikomaget"
"737790","polycyttarias",,"avikomagi"
"737791","polyd",,"evukua"
"737792","polydactyl",,"ovakaro"
"737793","polydactyle",,"evukuragat"
"737794","polydactyli",,"ovakaregon"
"737795","polydactylia",,"ivekeroga"
"737796","polydactylies",,"evukuragot"
"737797","polydactylism",,"avikirugan"
"737798","polydactylisms",,"avikirugun"
"737799","polydactylous",,"ivekerogen"
"737800","polydactyls",,"ovakareget"
"737801","polydactylus",,"evukuragu"
"737802","polydactyluses",,"avikirugi"
"737803","polydactyluss",,"evukuragota"
"737804","polydactylusses",,"avikirugat"
"737805","polydactyly",,"uvokorigi"
"737806","polydaemoniac",,"vosutipeo"
"737807","polydaemonism",,"vusetapian"
"737808","polydaemonisms",,"vusetapiun"
"737809","polydaemonist",,"ivekeruhon"
"737810","polydaemonistic",,"ivekeruhun"
