"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1,087,070",,,
"1077091","yatvyags",,"ukebiro"
"1077092","yatzachi",,"bacenei"
"1077093","yatzeck",,"ekileaa"
"1077094","yatzy",,"akolua"
"1077095","yauapery",,"akimazat"
"1077096","yauaperys",,"akimaze"
"1077097","yauboo",,"beque"
"1077098","yauch",,"boqene"
"1077099","yaucht",,"ekurai"
"1077100","yauco",,"ikerone"
"1077101","yaucos",,"ikerene"
"1077102","yaud",,"beqe"
"1077103","yauds",,"beqeq"
"1077104","yauger",,"boquona"
"1077105","yauhen",,"ikemetu"
"1077106","yauheni",,"ikemiane"
"1077107","yauhenii",,"ikemife"
"1077108","yauheniy",,"akimafu"
"1077109","yaul",,"baqo"
"1077110","yauld",,"ukotisa"
"1077111","yaumatei",,"buqoneu"
"1077112","yaumati",,"baqinon"
"1077113","yaumun",,"bequu"
"1077114","yaun",,"buqi"
"1077115","yauna",,"baqun"
"1077116","yaunde",,"okazann"
"1077117","yaundes",,"okazeun"
"1077118","yauns",,"buqiq"
"1077119","yaup",,"biqu"
"1077120","yaupan",,"ekufaa"
"1077121","yauped",,"ekufina"
"1077122","yauper",,"okafat"
"1077123","yaupers",,"okafoea"
"1077124","yauping",,"ekufui"
"1077125","yaupon",,"okafena"
"1077126","yaupons",,"okafein"
"1077127","yaups",,"biquq"
"1077128","yautia",,"boqoon"
"1077129","yautias",,"boqoran"
"1077130","yauwu",,"ikedii"
"1077131","yava",,"bowu"
"1077132","yavapai",,"ukimuote"
"1077133","yavapaies",,"ikomirat"
"1077134","yavapaiite",,"biwahoan"
"1077135","yavapais",,"ukimuro"
"1077136","yavar",,"okemuto"
"1077137","yavars",,"okematn"
"1077138","yavatmal",,"buwewuu"
"1077139","yaven",,"oketari"
"1077140","yavis",,"bewaq"
"1077141","yavne",,"okezos"
"1077142","yavneh",,"biwoot"
"1077143","yavoriv",,"bowocat"
"1077144","yavuz",,"ekawes"
"1077145","yaw",,"aka7"
"1077146","yawa",,"ekemle"
"1077147","yawanudj",,"bobupaat"
"1077148","yawata",,"bobuen"
"1077149","yawatas",,"bobuwon"
"1077150","yawdorbk",,"bobofoat"
"1077151","yawed",,"bubat"
"1077152","yawelmani",,"ukutapon"
"1077153","yaweno",,"bubaan"
"1077154","yawey",,"eketale"
"1077155","yawf",,"bobi"
"1077156","yawhen",,"okomunu"
"1077157","yawing",,"bubie"
"1077158","yawingly",,"ukunonon"
"1077159","yawk",,"ukussi"
"1077160","yawker",,"bubaana"
"1077161","yawkey",,"akasoni"
"1077162","yawkeys",,"akasaana"
"1077163","yawl",,"bube"
"1077164","yawled",,"okotanne"
"1077165","yawler",,"ikitena"
"1077166","yawling",,"okotaae"
"1077167","yawll",,"okotisi"
"1077168","yawls",,"bubeq"
"1077169","yawlsman",,"akatipu"
"1077170","yawm",,"ikivto"
"1077171","yawmeter",,"ekeveben"
"1077172","yawmeters",,"ekevebon"
"1077173","yawn",,"bibo"
"1077174","yawnable",,"bobenoan"
"1077175","yawnathon",,"ikizubu"
"1077176","yawned",,"ekezine"
"1077177","yawner",,"okozata"
"1077178","yawners",,"okozoeo"
"1077179","yawnest",,"ekezeoa"
"1077180","yawneth",,"bobevan"
"1077181","yawney",,"bubiia"
"1077182","yawnfest",,"biboleet"
"1077183","yawnful",,"bobelun"
"1077184","yawnfully",,"okozodet"
"1077185","yawnier",,"okozaua"
"1077186","yawniest",,"ekezuzona"
"1077187","yawnily",,"ikizeana"
"1077188","yawniness",,"ukuzofon"
"1077189","yawning",,"ekezuia"
"1077190","yawningly",,"boberia"
"1077191","yawnings",,"ekezufat"
"1077192","yawnless",,"akazeze"
"1077193","yawnproof",,"akazaqo"
"1077194","yawns",,"biboq"
"1077195","yawnsome",,"bobequun"
"1077196","yawnsville",,"okozagon"
"1077197","yawnups",,"ikiziia"
"1077198","yawny",,"babul"
"1077199","yawp",,"bobia"
"1077200","yawpan",,"akafie"
"1077201","yawped",,"akafete"
"1077202","yawper",,"ekefota"
"1077203","yawpers",,"ekefeo"
"1077204","yawping",,"akafiu"
"1077205","yawpings",,"akafifot"
"1077206","yawps",,"bobiq"
"1077207","yawriats",,"ekejuron"
"1077208","yawron",,"akajane"
"1077209","yawroot",,"ukujiae"
"1077210","yaws",,"akac4"
"1077211","yawshrub",,"bebanea"
"1077212","yawuru",,"bubaane"
"1077213","yawweed",,"bebuvat"
"1077214","yawweeds",,"bebuvue"
"1077215","yawy",,"okokta"
"1077216","yaxartes",,"badocoet"
"1077217","yaxartosaurus",,"okimubidat"
"1077218","yaxch",,"akeroi"
"1077219","yaxche",,"ukaree"
"1077220","yaxchil",,"budinu"
"1077221","yaxchilan",,"okirusen"
"1077222","yaxh",,"akemtu"
"1077223","yaxha",,"ekomose"
"1077224","yaxkin",,"ekosena"
"1077225","yaxley",,"ukatela"
"1077226","yaxun",,"ekowuni"
"1077227","yaxuun",,"akewie"
"1077228","yay",,"ukedo"
"1077229","yaya",,"akomli"
"1077230","yayan",,"bigap"
"1077231","yayantique",,"ekimubata"
"1077232","yayas",,"akomino"
"1077233","yayati",,"bagoo"
"1077234","yayes",,"ikatere"
"1077235","yaylak",,"bigaot"
"1077236","yayness",,"begavu"
"1077237","yayo",,"ekipsa"
"1077238","yayoi",,"ekipus"
"1077239","yayoisaponin",,"begerosein"
"1077240","yays",,"ukec4"
"1077241","yayue",,"okuwoo"
"1077242","yayuh",,"bugan"
"1077243","yazaman",,"ekumioe"
"1077244","yazan",,"okamali"
"1077245","yazata",,"akimetu"
"1077246","yazatas",,"akimuia"
"1077247","yazawa",,"bukeon"
"1077248","yazbak",,"ukonere"
"1077249","yazd",,"ikesto"
"1077250","yazdani",,"bokoni"
"1077251","yazdegerd",,"okasonua"
"1077252","yazdegerdian",,"bekevapii"
"1077253","yazdegerdians",,"bekevapiat"
"1077254","yazdi",,"ikesei"
"1077255","yazds",,"ikeseo"
"1077256","yazghulami",,"bokunaen"
"1077257","yazgulam",,"ekulezi"
"1077258","yazgulyam",,"ikelize"
"1077259","yazgulyami",,"ikelizota"
"1077260","yazh",,"ukomti"
"1077261","yazhi",,"ukomole"
"1077262","yazhou",,"akimann"
"1077263","yazidi",,"ikenetn"
"1077264","yazidiat",,"bukitau"
"1077265","yazidism",,"ekunasia"
"1077266","yazidiyat",,"bekatoo"
"1077267","yazoo",,"bikif"
"1077268","yazor",,"ekupis"
"1077269","yazov",,"ukopan"
"1077270","yazu",,"biku"
"1077271","yazva",,"ikebue"
"1077272","yazzie",,"ukolenu"
"1077273","ybabsalg",,"baloqiu"
"1077274","ybabulp",,"olenoea"
"1077275","ybanag",,"olezun"
"1077276","ybanak",,"aluzie"
"1077277","ybanez",,"bolaata"
"1077278","ybaptized",,"balawau"
"1077279","ybarbo",,"boluun"
"1077280","ybarra",,"beliaa"
"1077281","ybarred",,"olejuat"
"1077282","ybars",,"ilojee"
"1077283","ybaw",,"bolu"
"1077284","ybbob",,"bemar"
"1077285","ybco",,"banu"
"1077286","ybent",,"busow"
"1077287","ybet",,"aliqn"
"1077288","ybgibb",,"bakiat"
"1077289","ybit",,"eloqne"
"1077290","yblent",,"elatas"
"1077291","ybli",,"alunni"
"1077292","ybodyrow",,"bozeleot"
"1077293","ybore",,"ilajie"
"1077294","yborn",,"bizap"
"1077295","ybought",,"bazamin"
"1077296","ybound",,"bezeoa"
"1077297","ybounden",,"eliwuvet"
"1077298","ybpr",,"bapoa"
"1077299","ybra",,"ilims"
"1077300","ybrent",,"iliten"
"1077301","ybrikjk",,"behutat"
"1077302","ybroke",,"olopune"
"1077303","ybroken",,"behaton"
"1077304","ybrought",,"ulupunon"
"1077305","ybsnrohp",,"bajicea"
"1077306","ybtsowp",,"bucofo"
"1077307","ybuilt",,"baqiun"
"1077308","yburied",,"beqiren"
"1077309","ybylf",,"bagela"
"1077310","ybysaia",,"boganu"
"1077311","ycalled",,"balavot"
"1077312","ycarried",,"bulacian"
"1077313","ycartrj",,"omejeu"
"1077314","ycats",,"buloqa"
"1077315","ycaught",,"omewiin"
"1077316","yccp",,"banua"
"1077317","ychased",,"ememua"
"1077318","ychaunged",,"belebaot"
"1077319","ychery",,"imiten"
"1077320","ychosen",,"amapiun"
"1077321","ycie",,"ametn"
"1077322","yclad",,"amumua"
"1077323","ycladd",,"bosoote"
"1077324","ycladde",,"beseti"
"1077325","ycled",,"imoto"
"1077326","ycleepe",,"imotien"
"1077327","ycleeped",,"basuveot"
"1077328","ycleepes",,"imotijon"
"1077329","ycleeping",,"basuvean"
"1077330","ycleped",,"besahan"
"1077331","ycleping",,"besahaa"
"1077332","yclept",,"boseoa"
"1077333","yclosed",,"amupian"
"1077334","yclothed",,"amupure"
"1077335","ycnac",,"bovos"
"1077336","ycnaf",,"emomea"
"1077337","ycnalcmt",,"bivivoa"
"1077338","ycnan",,"omimao"
"1077339","ycol",,"buzu"
"1077340","ycomen",,"bazeot"
"1077341","ycond",,"amozu"
"1077342","ycovered",,"bozovaen"
"1077343","ycram",,"bihiz"
"1077344","ycrowned",,"bahiguo"
"1077345","ydald",,"biloto"
"1077346","ydalir",,"buliua"
"1077347","ydalirs",,"bulirota"
"1077348","ydamned",,"bulupe"
"1077349","yday",,"bolua"
"1077350","yddad",,"burit"
"1077351","yddap",,"berah"
"1077352","yddatas",,"baruwet"
"1077353","ydde",,"uneti"
"1077354","ydderf",,"enitota"
"1077355","ydeeps",,"aniteta"
"1077356","ydennek",,"besopa"
"1077357","ydkb",,"anin"
"1077358","ydnahcaj",,"anemote"
"1077359","ydnar",,"bivoc"
"1077360","ydnarb",,"anemon"
"1077361","ydnas",,"unamoi"
"1077362","ydnau",,"inumi"
"1077363","ydnew",,"anetoi"
"1077364","ydnic",,"inunea"
"1077365","ydnrc",,"bovosa"
"1077366","ydobon",,"bezeot"
"1077367","ydoh",,"inamne"
"1077368","ydoow",,"bezig"
"1077369","ydorb",,"bozor"
"1077370","ydorbj",,"inajet"
"1077371","ydozcm",,"onulat"
"1077372","ydpa",,"inemno"
"1077373","ydra",,"onomni"
"1077374","ydrad",,"bahuta"
"1077375","ydred",,"biheta"
"1077376","ydromancy",,"bahozee"
"1077377","ydronke",,"bohupe"
"1077378","ydss",,"buja"
"1077379","yduj",,"unoro"
"1077380","ydurt",,"biqiw"
"1077381","yduts",,"unoqoe"
"1077382","ydwoh",,"enepi"
"1077383","ydxcgjmjydkczitgomdxcgjmjzocviz",,"oniritezun"
"1077384","ye",,"ari"
"1077385","yea",,"erasi"
"1077386","yeaaah",,"bilei"
"1077387","yead",,"bale"
"1077388","yeaddiss",,"arususat"
"1077389","yeaddisss",,"arususe"
"1077390","yeading",,"urisoae"
"1077391","yeadon",,"arusone"
"1077392","yeadonian",,"bilufaot"
"1077393","yeads",,"baleq"
"1077394","yeaer",,"baloc"
"1077395","yeaest",,"buleot"
"1077396","yeag",,"orelu"
"1077397","yeager",,"belueta"
"1077398","yeagers",,"beluvi"
"1077399","yeagertown",,"bilevuo"
"1077400","yeagertowns",,"bilevudiet"
"1077401","yeaghe",,"beluona"
"1077402","yeagley",,"beluvie"
"1077403","yeah",,"belaa"
"1077404","yeaher",,"eramoto"
"1077405","yeahest",,"arumaan"
"1077406","yeahher",,"belanan"
"1077407","yeahhest",,"balunua"
"1077408","yeahrigh",,"bilocao"
"1077409","yeahs",,"belaq"
"1077410","yeak",,"arusra"
"1077411","yeakel",,"boluina"
"1077412","yeakley",,"buleven"
"1077413","yeal",,"buloa"
"1077414","yealand",,"bolanot"
"1077415","yealands",,"bolanuo"
"1077416","yealdon",,"biletun"
"1077417","yealdons",,"bileteu"
"1077418","yealing",,"iroteata"
"1077419","yealings",,"irotefe"
"1077420","yeallow",,"irotuia"
"1077421","yealm",,"bolaz"
"1077422","yealmed",,"eratiaa"
"1077423","yealmer",,"oretuea"
"1077424","yealming",,"eratisat"
"1077425","yealmpton",,"irotaju"
"1077426","yealms",,"bolaota"
"1077427","yeaman",,"bolein"
"1077428","yean",,"bili"
"1077429","yeaned",,"orezis"
"1077430","yeaning",,"orezaot"
"1077431","yeanling",,"balavoet"
"1077432","yeanlings",,"balavoi"
"1077433","yeans",,"biliq"
"1077434","yeany",,"balal"
"1077435","yeaoman",,"bulazet"
"1077436","yeap",,"bolue"
"1077437","yeaping",,"erafuon"
"1077438","year",,"belae"
"1077439","yeara",,"bolen"
"1077440","yearbird",,"orejusu"
"1077441","yearbook",,"arujohe"
"1077442","yearbooker",,"buliroun"
"1077443","yearbookish",,"balurijeun"
"1077444","yearbooklike",,"belarujoon"
"1077445","yearbooks",,"arujohin"
"1077446","yearbooky",,"orejuha"
"1077447","yearby",,"urijun"
"1077448","yeard",,"erajani"
"1077449","yearday",,"urijiea"
"1077450","yearded",,"bulitot"
"1077451","yearding",,"bulitean"
"1077452","yeardley",,"balutau"
"1077453","yeards",,"erajin"
"1077454","yeare",,"baluv"
"1077455","yeared",,"arujeni"
"1077456","yearend",,"bolevin"
"1077457","yearends",,"bolevua"
"1077458","yearer",,"erajina"
"1077459","yearful",,"balulot"
"1077460","yeargain",,"erajori"
"1077461","yeargan",,"erajoen"
"1077462","yeargans",,"erajoron"
"1077463","yeargin",,"arujeei"
"1077464","yeargroup",,"balumeet"
"1077465","yearhundred",,"orejudopen"
"1077466","yearim",,"bulien"
"1077467","yearlier",,"bulivei"
"1077468","yearlies",,"urijaso"
"1077469","yearliest",,"bilovaot"
"1077470","yearling",,"bilovaa"
"1077471","yearlings",,"bilovaen"
"1077472","yearlong",,"baluvien"
"1077473","yearlonger",,"arujeho"
"1077474","yearlongest",,"urijahusun"
"1077475","yearly",,"orejat"
"1077476","yearman",,"irojaone"
"1077477","yearn",,"urijou"
"1077478","yearne",,"irojon"
"1077479","yearned",,"bolepin"
"1077480","yearnedst",,"orejazin"
"1077481","yearner",,"bilopat"
"1077482","yearners",,"bilopoe"
"1077483","yearnest",,"bolepeo"
"1077484","yearneth",,"irojezan"
"1077485","yearnful",,"irojemun"
"1077486","yearnfully",,"bilopoet"
"1077487","yearnfulness",,"bulipigeo"
"1077488","yearning",,"bolepui"
"1077489","yearninglier",,"balupohoin"
"1077490","yearningliest",,"bulipehei"
"1077491","yearningly",,"irojesa"
"1077492","yearningness",,"urijosusin"
"1077493","yearnings",,"bolepuat"
"1077494","yearnling",,"erajuze"
"1077495","yearns",,"urijuu"
"1077496","yearnsome",,"irojewun"
"1077497","yearnt",,"biloana"
"1077498","yearny",,"erajota"
"1077499","yearock",,"bolefa"
"1077500","yearold",,"belafi"
"1077501","yearout",,"orejeea"
"1077502","years",,"belaqa"
"1077503","yearsett",,"buliqiet"
"1077504","yearsley",,"erajuzen"
"1077505","yearslong",,"baluqaon"
"1077506","yearsman",,"irojepan"
"1077507","yearsworth",,"orejaket"
"1077508","yeartext",,"orejeze"
"1077509","yearth",,"belaon"
"1077510","yearthousand",,"baluwejeat"
"1077511","yeartide",,"buliweet"
"1077512","yeartime",,"irojosan"
"1077513","yearward",,"balugau"
"1077514","yearwise",,"bilogae"
"1077515","yearwood",,"irojahi"
"1077516","yeary",,"bilol"
"1077517","yeas",,"eracli"
"1077518","yeasaid",,"belenon"
"1077519","yeasay",,"uricuna"
"1077520","yeasayer",,"bilineat"
"1077521","yeasayers",,"bilinee"
"1077522","yeasaying",,"bolonai"
"1077523","yeasays",,"uricau"
"1077524","yeast",,"balaw"
"1077525","yeasted",,"uriciea"
"1077526","yeastful",,"buluwian"
"1077527","yeasticidal",,"buluweviu"
"1077528","yeastie",,"buluwen"
"1077529","yeastier",,"arucusuna"
"1077530","yeastiest",,"uricisene"
"1077531","yeastily",,"eracason"
"1077532","yeastiness",,"orecesena"
"1077533","yeastinesses",,"eracasefu"
"1077534","yeastinesss",,"orecesofon"
"1077535","yeasting",,"uriciset"
"1077536","yeastless",,"irocozat"
"1077537","yeastlike",,"orecezo"
"1077538","yeastolate",,"balawien"
"1077539","yeasts",,"balaun"
"1077540","yeasty",,"bolou"
"1077541","yeat",,"balea"
"1077542","yeater",,"aruqetu"
"1077543","yeates",,"bulaot"
"1077544","yeather",,"balenu"
"1077545","yeatman",,"orequea"
"1077546","yeatmanite",,"balezaet"
"1077547","yeaton",,"aruqii"
"1077548","yeats",,"baleqa"
"1077549","yeatses",,"bulaqo"
"1077550","yeatsian",,"uriqoso"
"1077551","yeatsianer",,"biluqaa"
"1077552","yeatsianest",,"boliquseat"
"1077553","yeatsianner",,"eraqusuje"
"1077554","yeatsiannest",,"aruqisijet"
"1077555","yeatss",,"baleuna"
"1077556","yeaught",,"erawoet"
"1077557","yeave",,"bilev"
"1077558","yeban",,"urumoti"
"1077559","yebo",,"bomii"
"1077560","yeboah",,"urupu"
"1077561","yebotld",,"arapuan"
"1077562","yebra",,"orojine"
"1077563","yebyehta",,"bomivia"
"1077564","yecapixtla",,"uramuson"
"1077565","yecch",,"banane"
"1077566","yecchs",,"banaun"
"1077567","yecchy",,"bonou"
"1077568","yech",,"banui"
"1077569","yecheng",,"irumiia"
"1077570","yechezke",,"uramunot"
"1077571","yechidah",,"benaruun"
"1077572","yechier",,"aremiat"
"1077573","yechiest",,"uramozo"
"1077574","yechinik",,"orimafen"
"1077575","yechs",,"banuq"
"1077576","yechy",,"bonel"
"1077577","yecies",,"uranenu"
"1077578","yecism",,"irunet"
"1077579","yeck",,"urassi"
"1077580","yecko",,"erosao"
"1077581","yecnaynr",,"bininee"
"1077582","yecoraite",,"oripurota"
"1077583","yecuana",,"binanan"
"1077584","yedda",,"arosenu"
"1077585","yedder",,"biruet"
"1077586","yeddered",,"orusoqan"
"1077587","yeddering",,"orusoqaa"
"1077588","yeddi",,"uresoe"
"1077589","yedding",,"boriro"
"1077590","yeddo",,"erisati"
"1077591","yeddoes",,"arosuoni"
"1077592","yeddos",,"erisine"
"1077593","yede",,"birae"
"1077594","yederly",,"bureco"
"1077595","yedes",,"biraq"
"1077596","yedi",,"buru"
"1077597","yedidia",,"aronuana"
"1077598","yedina",,"iranent"
"1077599","yeding",,"iranont"
"1077600","yedingham",,"boropoat"
"1077601","yedlinite",,"uretofon"
"1077602","yedo",,"beroe"
"1077603","yedoensis",,"irapifuna"
"1077604","yedoes",,"bareat"
"1077605","yedoma",,"bareun"
"1077606","yedos",,"beroq"
"1077607","yedukondalu",,"arowahapo"
"1077608","yedyed",,"arokoi"
"1077609","yeech",,"busun"
"1077610","yeed",,"bisu"
"1077611","yeeding",,"orasaua"
"1077612","yeeds",,"bisuq"
"1077613","yeees",,"iretenu"
"1077614","yeeha",,"basun"
"1077615","yeehah",,"erumane"
"1077616","yeehahed",,"businaet"
"1077617","yeehahing",,"businau"
"1077618","yeehahs",,"erumoen"
"1077619","yeehaw",,"bisoie"
"1077620","yeehawed",,"oramikun"
"1077621","yeehawing",,"oramiken"
"1077622","yeehaws",,"bisonat"
"1077623","yeek",,"iresso"
"1077624","yeekheng",,"erusizia"
"1077625","yeel",,"bosa"
"1077626","yeelaman",,"aritepun"
"1077627","yeelanna",,"busoneon"
"1077628","yeeld",,"oratei"
"1077629","yeelde",,"eruturi"
"1077630","yeelded",,"basitat"
"1077631","yeelding",,"basitoo"
"1077632","yeelds",,"oratann"
"1077633","yeelimite",,"urotopon"
"1077634","yeelin",,"aritann"
"1077635","yeelins",,"aritiuna"
"1077636","yeen",,"bese"
"1077637","yeenoghu",,"urozinet"
"1077638","yeep",,"basoa"
"1077639","yeepsen",,"orafauna"
"1077640","yeer",,"busi"
"1077641","yeere",,"bisov"
"1077642","yees",,"uroclu"
"1077643","yeesh",,"busuna"
"1077644","yeet",,"bisue"
"1077645","yeeted",,"oraqoni"
"1077646","yeeter",,"ireqare"
"1077647","yeeting",,"oraqaina"
"1077648","yeets",,"bisuqa"
"1077649","yeeuch",,"bisai"
"1077650","yeeuck",,"orawana"
"1077651","yeezy",,"bosul"
"1077652","yefahs",,"iremont"
"1077653","yefinhar",,"erunurat"
"1077654","yefrem",,"urojina"
"1077655","yefremov",,"bugivaan"
"1077656","yefremovs",,"bugivaun"
"1077657","yegg",,"oreln"
"1077658","yegged",,"bakie"
"1077659","yegging",,"bakiret"
"1077660","yeggman",,"bikezin"
"1077661","yeggmans",,"bikezia"
"1077662","yeggmen",,"bekuzun"
"1077663","yeggs",,"orelau"
"1077664","yeghegnadzor",,"bikovihaan"
"1077665","yeghern",,"bikovua"
"1077666","yeghiazarian",,"urimoretin"
"1077667","yeghiazaryan",,"eramuritot"
"1077668","yegob",,"bikur"
"1077669","yegor",,"bikuca"
"1077670","yegorevsk",,"arupozot"
"1077671","yegoryevsk",,"orepumet"
"1077672","yeguita",,"bakorot"
"1077673","yeh",,"bal"
"1077674","yehey",,"belil"
"1077675","yehoash",,"urupao"
"1077676","yehonatan",,"uruporon"
"1077677","yehor",,"iripao"
"1077678","yehovah",,"boliden"
"1077679","yehprum",,"buleci"
"1077680","yehtacmg",,"araqetu"
"1077681","yehu",,"bulena"
"1077682","yehuda",,"arawon"
"1077683","yehudah",,"balotin"
"1077684","yehudi",,"uruwin"
"1077685","yehudim",,"orowein"
"1077686","yehudit",,"bilate"
"1077687","yeibichai",,"orinaten"
"1077688","yeilded",,"bemuton"
"1077689","yeisk",,"uracui"
"1077690","yeji",,"bunuu"
"1077691","yejmiadzin",,"oruvaron"
"1077692","yekaterinburg",,"borawewea"
"1077693","yekaterinburgs",,"boraweween"
"1077694","yekaterinodar",,"burowiwio"
"1077695","yekaterinodars",,"burowiwiet"
"1077696","yekaterinoslav",,"beruwawaat"
"1077697","yekaterinoslavs",,"beruwawae"
"1077698","yekavian",,"oramisote"
"1077699","yekcih",,"burueta"
"1077700","yekcim",,"orares"
"1077701","yekcoh",,"bereia"
"1077702","yekim",,"oranun"
"1077703","yekioyd",,"borofo"
"1077704","yekke",,"orasoo"
"1077705","yekkish",,"birarot"
"1077706","yeknasdn",,"burunei"
"1077707","yeknod",,"irezeta"
"1077708","yeknom",,"bereana"
"1077709","yekomsap",,"berozie"
"1077710","yekop",,"borih"
"1077711","yeksolcc",,"burufui"
"1077712","yekuana",,"boruna"
"1077713","yekuhana",,"irewarat"
"1077714","yekwahjt",,"borenion"
"1077715","yekwana",,"berani"
"1077716","yeladgs",,"arumuat"
"1077717","yelahce",,"urimein"
"1077718","yelaman",,"eramien"
"1077719","yelamber",,"bosazio"
"1077720","yelang",,"iromone"
"1077721","yelantji",,"eramuban"
"1077722","yelbomwd",,"besafoata"
"1077723","yeld",,"iroste"
"1077724","yeldell",,"urisuot"
"1077725","yelder",,"bosiua"
"1077726","yeldham",,"bosino"
"1077727","yeldrin",,"erasiet"
"1077728","yeldrine",,"arusose"
"1077729","yeldring",,"oresuso"
"1077730","yeldrings",,"oresuset"
"1077731","yeldrock",,"busacoia"
"1077732","yeldrocks",,"busacoat"
"1077733","yeldud",,"besoena"
"1077734","yele",,"bosuna"
"1077735","yelek",,"besita"
"1077736","yelena",,"eratoti"
"1077737","yelets",,"oretatt"
"1077738","yelford",,"orekein"
"1077739","yelgava",,"aruleat"
"1077740","yelgun",,"eralen"
"1077741","yeliabj",,"busunon"
"1077742","yeliabmd",,"bosonien"
"1077743","yelich",,"urinoti"
"1077744","yeliocam",,"busufean"
"1077745","yeliram",,"ironaan"
"1077746","yelisavetgrad",,"bisiqikuan"
"1077747","yelisavetgrads",,"bisiqikuun"
"1077748","yelisavetpol",,"bisiqikuana"
"1077749","yelisavetpols",,"bisiqikuuna"
"1077750","yelisei",,"bosoqen"
"1077751","yelisey",,"busuqet"
"1077752","yelizaveta",,"urinurete"
"1077753","yelk",,"bosuni"
"1077754","yelkouan",,"oreseda"
"1077755","yelks",,"bosuqo"
"1077756","yell",,"oretre"
"1077757","yella",,"irotuto"
"1077758","yellable",,"eratoseta"
"1077759","yellamal",,"basineo"
"1077760","yelland",,"aruteat"
"1077761","yellav",,"besuon"
"1077762","yelle",,"erateno"
"1077763","yelled",,"basiune"
"1077764","yellee",,"arutona"
"1077765","yellehs",,"besuvat"
"1077766","yellek",,"arutann"
"1077767","yellekat",,"basivuaa"
"1077768","yellekgm",,"urituvon"
"1077769","yelleksm",,"irotivun"
"1077770","yellen",,"biseata"
"1077771","yeller",,"besuona"
"1077772","yellers",,"besuvan"
"1077773","yelleth",,"erateet"
"1077774","yellibcs",,"bosariet"
"1077775","yellin",,"busoon"
"1077776","yelling",,"basiren"
"1077777","yellingbo",,"irotefot"
"1077778","yellings",,"basiroon"
"1077779","yellis",,"oreturo"
"1077780","yello",,"uritiru"
"1077781","yelloch",,"busofi"
"1077782","yelloched",,"irototun"
"1077783","yelloching",,"irototen"
"1077784","yellochs",,"busofeat"
"1077785","yellow",,"oretes"
"1077786","yellowammer",,"bisefuseon"
"1077787","yellowback",,"bosafian"
"1077788","yellowbacks",,"bosafituun"
"1077789","yellowbanded",,"uritikitan"
"1077790","yellowbar",,"uritiket"
"1077791","yellowbark",,"irotokin"
"1077792","yellowbarks",,"irotokota"
"1077793","yellowbellied",,"oretekefun"
"1077794","yellowbellies",,"bosafitia"
"1077795","yellowbelly",,"basifetean"
"1077796","yellowbellys",,"basifeteun"
"1077797","yellowberries",,"besufotoon"
"1077798","yellowberry",,"busofatau"
"1077799","yellowbill",,"busofaot"
"1077800","yellowbird",,"bosafiat"
"1077801","yellowbirds",,"bosafitee"
"1077802","yellowbrow",,"irotokina"
"1077803","yellowcake",,"eratakat"
"1077804","yellowcakes",,"eratakete"
"1077805","yellowcomet",,"basifevaan"
"1077806","yellowcress",,"besufovua"
"1077807","yellowcrown",,"arutukabet"
"1077808","yellowcup",,"bosafii"
"1077809","yellowdicks",,"basifezuat"
"1077810","yellowdr",,"oretekot"
"1077811","yellowed",,"basifeote"
"1077812","yellowedge",,"basifeet"
"1077813","yellowen",,"bisefuina"
"1077814","yellower",,"besufouna"
"1077815","yellowes",,"eratakon"
"1077816","yellowest",,"basifeena"
"1077817","yelloweye",,"oretekota"
"1077818","yellowface",,"bisefuo"
"1077819","yellowfacing",,"irotokati"
"1077820","yellowfin",,"erataku"
"1077821","yellowfinch",,"besufonai"
"1077822","yellowfins",,"eratakot"
"1077823","yellowfish",,"uritiku"
"1077824","yellowhair",,"uritikun"
"1077825","yellowhammer",,"uritikitin"
"1077826","yellowhammers",,"uritikita"
"1077827","yellowhead",,"oreteken"
"1077828","yellowheads",,"oretekefon"
"1077829","yellowheart",,"bosafisie"
"1077830","yellowhorn",,"bosafiua"
"1077831","yellowhorse",,"uritikice"
"1077832","yellowier",,"besufoina"
"1077833","yellowiest",,"basifei"
"1077834","yellowin",,"busofaun"
"1077835","yellowing",,"basifean"
"1077836","yellowis",,"oreteko"
"1077837","yellowish",,"bosafiun"
"1077838","yellowishly",,"irotokidet"
"1077839","yellowishness",,"uritikudo"
"1077840","yellowishnesses",,"irotokide"
"1077841","yellowism",,"arutuko"
"1077842","yellowjacket",,"arutuketon"
"1077843","yellowkn",,"bisefua"
"1077844","yellowknife",,"uritikejin"
"1077845","yellowknifer",,"busofazion"
"1077846","yellowknifes",,"uritikeja"
"1077847","yellowlees",,"bisefuoa"
"1077848","yellowleg",,"basifeon"
"1077849","yellowlegs",,"basifeana"
"1077850","yellowlegses",,"busofapao"
"1077851","yellowlegss",,"basifepeun"
"1077852","yellowli",,"basifeeta"
"1077853","yellowline",,"oreteki"
"1077854","yellowlined",,"besufopaen"
"1077855","yellowlines",,"oretekavat"
"1077856","yellowlining",,"besufopae"
"1077857","yellowly",,"bosafiona"
"1077858","yellowman",,"bisefuoe"
"1077859","yellowmargin",,"arutukutun"
"1077860","yellowmo",,"oretekoa"
"1077861","yellowmouth",,"eratakaca"
"1077862","yellownape",,"eratakun"
"1077863","yellowne",,"bisefuine"
