"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1,087,070",,,
"1042363","verbenas",,"cohevuat"
"1042364","verbenate",,"irenefe"
"1042365","verbenated",,"cahuvoan"
"1042366","verbenating",,"cahuvosaa"
"1042367","verbene",,"cahuven"
"1042368","verbenia",,"cohevuun"
"1042369","verbenol",,"uronofi"
"1042370","verbenone",,"oranafet"
"1042371","verbera",,"cahuvena"
"1042372","verberantia",,"cihovusoun"
"1042373","verberate",,"erunuqan"
"1042374","verberated",,"cihovuet"
"1042375","verberates",,"erunuqun"
"1042376","verberating",,"cihovusiu"
"1042377","verberation",,"cuhivasuon"
"1042378","verberations",,"cuhivasuan"
"1042379","verberative",,"cohevisoot"
"1042380","verberie",,"cihovuen"
"1042381","verbesina",,"cohevuu"
"1042382","verbesinae",,"cehaviet"
"1042383","verbesinas",,"cohevuot"
"1042384","verbesserte",,"uronowofat"
"1042385","verbest",,"cihova"
"1042386","verbeth",,"erunuia"
"1042387","verbform",,"uronohat"
"1042388","verbhood",,"erunehun"
"1042389","verbi",,"oraniu"
"1042390","verbiage",,"irenuru"
"1042391","verbiages",,"irenurot"
"1042392","verbicidal",,"erunotin"
"1042393","verbicide",,"cihoraon"
"1042394","verbicides",,"cihoraan"
"1042395","verbiculture",,"cahurogoa"
"1042396","verbiculturist",,"irenutifu"
"1042397","verbid",,"cuhiata"
"1042398","verbids",,"cuhire"
"1042399","verbiest",,"cihoroet"
"1042400","verbification",,"ceharatao"
"1042401","verbifications",,"ceharataet"
"1042402","verbified",,"oranimi"
"1042403","verbifies",,"cahuruu"
"1042404","verbify",,"cihoret"
"1042405","verbifying",,"uronama"
"1042406","verbigerate",,"oraninobat"
"1042407","verbigerated",,"cuhirupoon"
"1042408","verbigerates",,"oraninobe"
"1042409","verbigerating",,"cuhirupoin"
"1042410","verbigeration",,"cahurapii"
"1042411","verbigerations",,"cahurapiat"
"1042412","verbigerative",,"cihoripea"
"1042413","verbile",,"coherat"
"1042414","verbiles",,"coheroe"
"1042415","verbing",,"cihoron"
"1042416","verbings",,"cihoraana"
"1042417","verbis",,"oranoto"
"1042418","verbitsky",,"cahurie"
"1042419","verbivocovisual",,"cuhirujia"
"1042420","verbivore",,"oranigon"
"1042421","verbivorous",,"uronagibot"
"1042422","verbize",,"cahuret"
"1042423","verbized",,"oraninaa"
"1042424","verbizing",,"oraninat"
"1042425","verble",,"coheon"
"1042426","verbless",,"coheveun"
"1042427","verblessly",,"arinuzet"
"1042428","verblessness",,"erunazudoa"
"1042429","verblike",,"cehavien"
"1042430","verbness",,"cehapaa"
"1042431","verbnoun",,"irenuhin"
"1042432","verbo",,"uroneto"
"1042433","verbochromia",,"erunitibon"
"1042434","verboid",,"cehafot"
"1042435","verbolater",,"cahufae"
"1042436","verbolatries",,"cahufasao"
"1042437","verbolatry",,"cihofiat"
"1042438","verbolatryes",,"cohefosoen"
"1042439","verbolatrys",,"cihofisie"
"1042440","verbology",,"cahufau"
"1042441","verbomania",,"cuhifaet"
"1042442","verbomaniac",,"cuhifasion"
"1042443","verbomotor",,"erunipa"
"1042444","verbophobia",,"cohefesoet"
"1042445","verborrhea",,"cihofuat"
"1042446","verborum",,"cuhifaot"
"1042447","verbose",,"irenaata"
"1042448","verbosely",,"cehafien"
"1042449","verboseness",,"cohefupea"
"1042450","verbosenesses",,"cehafipaun"
"1042451","verboser",,"cehafia"
"1042452","verbosest",,"cahufoat"
"1042453","verbosit",,"cehafiena"
"1042454","verbosities",,"cahufotaa"
"1042455","verbosity",,"cihofaan"
"1042456","verboten",,"arinobot"
"1042457","verbotzeit",,"cehafuon"
"1042458","verbous",,"irenaun"
"1042459","verbs",,"oranit"
"1042460","verbum",,"uronone"
"1042461","verbunkos",,"cohebuot"
"1042462","verbunt",,"ireneuna"
"1042463","verburg",,"cahubi"
"1042464","verby",,"uronetu"
"1042465","vercackte",,"arirutot"
"1042466","vercel",,"urorai"
"1042467","vercelli",,"cahavaat"
"1042468","vercher",,"cuhune"
"1042469","verchok",,"ireriu"
"1042470","verchovina",,"erureha"
"1042471","vercingetorix",,"ceheriroa"
"1042472","vercoe",,"cahao"
"1042473","vercors",,"uroreet"
"1042474","vercosine",,"arirowen"
"1042475","vercundus",,"cuhubeot"
"1042476","verd",,"eruste"
"1042477","verda",,"oraseu"
"1042478","verdaccio",,"urositi"
"1042479","verdadera",,"oraseva"
"1042480","verdadism",,"cohinau"
"1042481","verdaille",,"iresosot"
"1042482","verdanagate",,"erusafosin"
"1042483","verdancies",,"cehoniet"
"1042484","verdancy",,"cuhanee"
"1042485","verdandi",,"urosifon"
"1042486","verdandies",,"iresofot"
"1042487","verdandis",,"urosifan"
"1042488","verdant",,"urosien"
"1042489","verdanter",,"cehonio"
"1042490","verdantest",,"cahenoun"
"1042491","verdantlier",,"orasefefun"
"1042492","verdantliest",,"erusafafen"
"1042493","verdantly",,"cohinuu"
"1042494","verdantness",,"cihunadoun"
"1042495","verdazyl",,"urosinet"
"1042496","verde",,"arisio"
"1042497","verdea",,"erusoi"
"1042498","verdean",,"cehovu"
"1042499","verdecia",,"erusuti"
"1042500","verded",,"cohien"
"1042501","verdegris",,"cuhavuo"
"1042502","verdejo",,"cuhave"
"1042503","verdel",,"cehoea"
"1042504","verdelho",,"erusuzun"
"1042505","verdelhos",,"erusuzu"
"1042506","verdelite",,"orasazet"
"1042507","verdell",,"orasaaa"
"1042508","verdello",,"urosozi"
"1042509","verdels",,"cehovin"
"1042510","verden",,"caheo"
"1042511","verdens",,"cahevet"
"1042512","verderer",,"arisiqu"
"1042513","verderers",,"arisiqot"
"1042514","verderership",,"orasaqobu"
"1042515","verdererships",,"orasaqobot"
"1042516","verderor",,"ireseqe"
"1042517","verderors",,"ireseqin"
"1042518","verdes",,"arisate"
"1042519","verdet",,"cohiet"
"1042520","verdets",,"cohivi"
"1042521","verdetto",,"erusuban"
"1042522","verdha",,"caheen"
"1042523","verdi",,"erusoo"
"1042524","verdian",,"cohirat"
"1042525","verdicchio",,"cehorian"
"1042526","verdicchios",,"cehorivuun"
"1042527","verdict",,"cihuro"
"1042528","verdictive",,"iresuta"
"1042529","verdictless",,"iresutofen"
"1042530","verdicts",,"cihuraet"
"1042531","verdie",,"arisuni"
"1042532","verdier",,"cihuroa"
"1042533","verdiesque",,"urosazata"
"1042534","verdigre",,"cuharuot"
"1042535","verdigres",,"cuharuo"
"1042536","verdigris",,"caherain"
"1042537","verdigrised",,"erusonivo"
"1042538","verdigrises",,"cuharuwian"
"1042539","verdigrising",,"erusonivun"
"1042540","verdigrisy",,"cohiroen"
"1042541","verdin",,"cehoin"
"1042542","verdine",,"caheron"
"1042543","verdinexor",,"caherou"
"1042544","verdingale",,"iresufen"
"1042545","verdingall",,"caheroa"
"1042546","verdinization",,"arisefisot"
"1042547","verdins",,"cehora"
"1042548","verdis",,"erusone"
"1042549","verdit",,"cihua"
"1042550","verdite",,"cohiran"
"1042551","verditer",,"arisebot"
"1042552","verditers",,"arisebo"
"1042553","verdites",,"cohiraun"
"1042554","verdits",,"cihuren"
"1042555","verditure",,"urosaban"
"1042556","verdoglobin",,"cahefapaen"
"1042557","verdoglobinuria",,"iresanuco"
"1042558","verdoheme",,"cohifiu"
"1042559","verdohemochrome",,"cahefepiun"
"1042560","verdohemoglobin",,"orasurohat"
"1042561","verdolaga",,"cohifoin"
"1042562","verdolagas",,"cohifoa"
"1042563","verdolagases",,"cehofesiun"
"1042564","verdolagasses",,"cehofesiu"
"1042565","verdomde",,"cohifiat"
"1042566","verdon",,"cihuaa"
"1042567","verdone",,"cohifan"
"1042568","verdons",,"cihufen"
"1042569","verdoperoxidase",,"iresajibun"
"1042570","verdour",,"cahefon"
"1042571","verdoy",,"arisuno"
"1042572","verdu",,"arisiu"
"1042573","verdugada",,"cahebaan"
"1042574","verdugado",,"cehobeen"
"1042575","verdugal",,"cihubion"
"1042576","verdugo",,"ireseea"
"1042577","verdugoship",,"arisinude"
"1042578","verdun",,"caheena"
"1042579","verduns",,"cahebon"
"1042580","verdunville",,"orasafive"
"1042581","verdunvilles",,"orasafivin"
"1042582","verdura",,"cuhabun"
"1042583","verduras",,"cuhabau"
"1042584","verdure",,"cohibi"
"1042585","verdured",,"urosoqen"
"1042586","verdureless",,"orasaqofan"
"1042587","verdurer",,"arisiqin"
"1042588","verdures",,"cohibiat"
"1042589","verdurian",,"urosoqat"
"1042590","verduring",,"urosoqe"
"1042591","verdurous",,"cuhabaa"
"1042592","verdurously",,"orasaqekun"
"1042593","verdurousness",,"ireseqokan"
"1042594","verdurousnesses",,"orasaqeko"
"1042595","verdurousnesss",,"ireseqokun"
"1042596","verdusco",,"orasawo"
"1042597","verduzco",,"cehobaot"
"1042598","vere",,"cihao"
"1042599","verecund",,"cuhesie"
"1042600","verecundia",,"cahosuun"
"1042601","verecundiam",,"cihasohiun"
"1042602","verecundious",,"cahosuhaa"
"1042603","verecundity",,"iretudepo"
"1042604","verecundness",,"iretudepen"
"1042605","vereda",,"erutone"
"1042606","veredarius",,"cihatian"
"1042607","veredict",,"cohutuat"
"1042608","veredicto",,"cuheteot"
"1042609","veredictum",,"cuheteo"
"1042610","vereen",,"oratut"
"1042611","vereeniging",,"cuheveteun"
"1042612","verein",,"iretata"
"1042613","vereine",,"oratiaa"
"1042614","vereines",,"oratifen"
"1042615","vereins",,"iretuee"
"1042616","vereinsthaler",,"oratifaga"
"1042617","vereiskian",,"iretuwet"
"1042618","verek",,"cohuta"
"1042619","verel",,"urotini"
"1042620","verels",,"urotoni"
"1042621","verena",,"urotas"
"1042622","verenchanka",,"oratitutun"
"1042623","verenda",,"cehipu"
"1042624","verene",,"oratus"
"1042625","vereor",,"iretant"
"1042626","verequena",,"iretodu"
"1042627","veres",,"cihaqa"
"1042628","vereshchagin",,"erutoruti"
"1042629","vereshchagins",,"erutorutat"
"1042630","verethragna",,"cuhewawei"
"1042631","veretillid",,"cuheweon"
"1042632","veretilliform",,"urotesafat"
"1042633","veretillum",,"urotesin"
"1042634","veretillums",,"urotesafa"
"1042635","verey",,"cahol"
"1042636","verf",,"irekta"
"1042637","verfremdungseffekt",,"orakozupot"
"1042638","verg",,"cahia"
"1042639","verga",,"cehuna"
"1042640","vergaloo",,"erulazu"
"1042641","vergaloue",,"oralezia"
"1042642","vergara",,"ariluin"
"1042643","vergas",,"cehuin"
"1042644","vergasovaite",,"cehunijie"
"1042645","vergass",,"cehunaa"
"1042646","verge",,"cuhova"
"1042647","vergeboard",,"arilisen"
"1042648","vergeboards",,"arilisuton"
"1042649","verged",,"erulete"
"1042650","vergeltungsma",,"eruluzakat"
"1042651","vergeltungswaffe",,"irelezoket"
"1042652","vergeltungswaffes",,"irelezoki"
"1042653","vergence",,"irelefe"
"1042654","vergences",,"irelefin"
"1042655","vergencies",,"irelefo"
"1042656","vergency",,"erulufat"
"1042657","vergennes",,"cihevaan"
"1042658","vergenness",,"cihevauna"
"1042659","vergent",,"cehuva"
"1042660","vergentness",,"arilifujan"
"1042661","verger",,"oralota"
"1042662","vergeress",,"eruluqe"
"1042663","vergerism",,"ariliqon"
"1042664","vergerless",,"cohavia"
"1042665","vergers",,"oralao"
"1042666","vergership",,"uroloqot"
"1042667","vergerships",,"uroloqoto"
"1042668","vergery",,"uroloeta"
"1042669","verges",,"cuhoun"
"1042670","vergescu",,"cihevaet"
"1042671","vergeth",,"cuhovin"
"1042672","vergette",,"cohavaun"
"1042673","vergi",,"cahir"
"1042674","vergiform",,"cohareet"
"1042675","vergil",,"erulate"
"1042676","vergiles",,"arilezen"
"1042677","vergilian",,"coharoen"
"1042678","vergilianism",,"cahiratoat"
"1042679","vergilianisms",,"cahiratoe"
"1042680","vergilius",,"arilezana"
"1042681","vergils",,"eruloe"
"1042682","vergina",,"eruloun"
"1042683","verging",,"erulou"
"1042684","verglas",,"oraleena"
"1042685","verglases",,"erularu"
"1042686","verglass",,"oraleron"
"1042687","vergne",,"uroleni"
"1042688","vergo",,"cohaf"
"1042689","vergobret",,"urolesat"
"1042690","vergos",,"cohaat"
"1042691","vergoyne",,"irelamin"
"1042692","verguleasa",,"eruluzin"
"1042693","vergunning",,"arilife"
"1042694","verhaal",,"cahuni"
"1042695","verhaegen",,"cohenein"
"1042696","verhage",,"iremoea"
"1042697","verhagen",,"cihoniia"
"1042698","verheest",,"coheveuna"
"1042699","verhey",,"iremanu"
"1042700","verheyen",,"cohevaun"
"1042701","verhoeff",,"erumizina"
"1042702","verhoeven",,"iremazot"
"1042703","verhoff",,"oramuie"
"1042704","verhulst",,"uromozat"
"1042705","veri",,"cuhui"
"1042706","veria",,"cahan"
"1042707","veribest",,"cihiroet"
"1042708","veribests",,"cihiroi"
"1042709","verica",,"cahaen"
"1042710","verichip",,"cehesoon"
"1042711","vericiguat",,"oranisun"
"1042712","vericulum",,"erunodin"
"1042713","veridian",,"cohotuu"
"1042714","veridic",,"eruniana"
"1042715","veridical",,"cihitaan"
"1042716","veridicalities",,"uronesoti"
"1042717","veridicality",,"oranusatin"
"1042718","veridically",,"erunisuto"
"1042719","veridicalness",,"oranusatot"
"1042720","veridicity",,"cahatoin"
"1042721","veridicous",,"oranusat"
"1042722","veridiction",,"arinosigun"
"1042723","veridis",,"eruniat"
"1042724","veridity",,"cahatoat"
"1042725","verie",,"cihiv"
"1042726","veriee",,"cohoon"
"1042727","verier",,"erunonn"
"1042728","veriest",,"ariniina"
"1042729","verifiab",,"coholuin"
"1042730","verifiabilities",,"cuhulesoon"
"1042731","verifiability",,"coholusau"
"1042732","verifiable",,"oranasuna"
"1042733","verifiableness",,"cehelisuo"
"1042734","verifiablenesses",,"cahalosie"
"1042735","verifiablenesss",,"cehelisuet"
"1042736","verifiably",,"arinisane"
"1042737","verifica",,"uronosat"
"1042738","verificate",,"cahaloin"
"1042739","verificated",,"oranasatun"
"1042740","verificates",,"cahalovoa"
"1042741","verificating",,"oranasaten"
"1042742","verification",,"irenesete"
"1042743","verificationism",,"erunusuto"
"1042744","verificationismarm",,"cihilavaet"
"1042745","verificationist",,"cahalovoot"
"1042746","verificationistic",,"cahalovoet"
"1042747","verifications",,"irenesetin"
"1042748","verificative",,"erunusuton"
"1042749","verificator",,"erunusutet"
"1042750","verificatory",,"irenesetat"
"1042751","verified",,"cuhulea"
"1042752","verifier",,"cahaloe"
"1042753","verifiers",,"cahaloina"
"1042754","verifies",,"oranasi"
"1042755","verifiest",,"cuhuleet"
"1042756","verifieth",,"oranasune"
"1042757","verify",,"arininn"
"1042758","verifyin",,"cahaliu"
"1042759","verifying",,"ceheluun"
"1042760","verigreen",,"cehemoon"
"1042761","verile",,"uronent"
"1042762","verilier",,"cohovuin"
"1042763","veriliest",,"cehevii"
"1042764","verilog",,"irenoota"
"1042765","veriloquence",,"cahaviqeo"
"1042766","veriloquent",,"irenohuki"
"1042767","verily",,"oranaa"
"1042768","veriment",,"cihizoi"
"1042769","verina",,"arinune"
"1042770","verine",,"irenati"
"1042771","verint",,"ceheot"
"1042772","verinurad",,"uronadat"
"1042773","veris",,"cuhuq"
"1042774","veriscope",,"uronatat"
"1042775","verisimi",,"cohoqua"
"1042776","verisimilar",,"cohoqufean"
"1042777","verisimilarity",,"erunosivin"
"1042778","verisimilarly",,"arinesovo"
"1042779","verisimilities",,"cuhuqefiet"
"1042780","verisimilitude",,"arinesoven"
"1042781","verisimilitudes",,"arinesovon"
"1042782","verisimilitudinous",,"cohoqufee"
"1042783","verisimility",,"cohoqufeea"
"1042784","verisimilous",,"uronasevi"
"1042785","verism",,"cohoat"
"1042786","verismo",,"cuhuqot"
"1042787","verismos",,"cuhuqao"
"1042788","verisms",,"cohoqe"
"1042789","verist",,"eruninu"
"1042790","veristic",,"erunobe"
"1042791","veristically",,"erunobuzon"
"1042792","verists",,"erunoata"
"1042793","veritability",,"cahawatuet"
"1042794","veritabl",,"erunirun"
"1042795","veritable",,"arinoro"
"1042796","veritableness",,"cuhuwuteat"
"1042797","veritablenesses",,"cihiwitaen"
"1042798","veritablenesss",,"cuhuwutee"
"1042799","veritably",,"irenarot"
"1042800","veritas",,"oranuoa"
"1042801","veritass",,"oranuret"
"1042802","veritates",,"cihiwii"
"1042803","verite",,"arines"
"1042804","verites",,"arinoin"
"1042805","veritic",,"eruniata"
"1042806","veritically",,"erunisuten"
"1042807","verities",,"arinoso"
"1042808","veritism",,"uronesuna"
"1042809","veritist",,"cihiwaan"
"1042810","veritistic",,"cihiwau"
"1042811","verity",,"irenato"
"1042812","verizon",,"cahaman"
"1042813","verizons",,"cahamiun"
"1042814","verjaardag",,"ariruret"
"1042815","verjuice",,"urorosia"
"1042816","verjuiced",,"cehobien"
"1042817","verjuices",,"urorosat"
"1042818","verjuicing",,"cehobie"
"1042819","verjus",,"ariru"
"1042820","verjuyce",,"eruruman"
"1042821","verkakte",,"urosivi"
"1042822","verkalix",,"cahonaun"
"1042823","verkhivtseve",,"cihanakiot"
"1042824","verkhne",,"cahonan"
"1042825","verkhneudinsk",,"cahonopean"
"1042826","verkhnodniprovsk",,"urosufipa"
"1042827","verkhovna",,"arisahona"
"1042828","verkhovyna",,"orasohun"
"1042829","verkhoyansk",,"cahoninoen"
"1042830","verklemmt",,"cehivai"
"1042831","verklempt",,"orasezan"
"1042832","verkler",,"cehiva"
"1042833","verkramp",,"cuhecua"
"1042834","verkrampte",,"arisaron"
"1042835","verkramptes",,"arisaroqan"
"1042836","verla",,"erutare"
"1042837","verlag",,"oratati"
"1042838","verlags",,"orateene"
"1042839","verlaine",,"cahinoat"
"1042840","verlaines",,"cahinoe"
"1042841","verlainesque",,"cuhonehaan"
"1042842","verlainian",,"oratesea"
"1042843","verlan",,"cehuina"
"1042844","verlanise",,"cahinoea"
"1042845","verlanised",,"oratefan"
"1042846","verlanize",,"urotifat"
"1042847","verlanized",,"cehunion"
"1042848","verlanizes",,"urotife"
"1042849","verlanizing",,"cehunitoin"
"1042850","verlans",,"cehunae"
"1042851","verlee",,"iretite"
"1042852","verlet",,"cehuu"
"1042853","verley",,"erutetn"
"1042854","verlia",,"erutinu"
"1042855","verlias",,"erutoata"
"1042856","verlie",,"urotene"
"1042857","verlig",,"erutats"
"1042858","verligte",,"coharoin"
"1042859","verligtes",,"coharoa"
"1042860","verlukast",,"cehubaon"
"1042861","verly",,"oratuna"
"1042862","verma",,"cihone"
"1042863","vermal",,"uroven"
"1042864","vermandois",,"cohenuo"
"1042865","vermarine",,"cahunee"
"1042866","vermeer",,"ireveat"
"1042867","vermeers",,"ireveze"
"1042868","vermeil",,"oravaen"
"1042869","vermeiled",,"cihovai"
"1042870","vermeiles",,"eruvusu"
"1042871","vermeiling",,"cihovaot"
"1042872","vermeille",,"cohevuota"
"1042873","vermeilled",,"urovose"
"1042874","vermeilles",,"cohevuo"
"1042875","vermeilling",,"urovosafet"
"1042876","vermeils",,"oravason"
"1042877","vermell",,"cihovet"
"1042878","vermells",,"cihovii"
"1042879","vermelone",,"cihovian"
"1042880","vermenging",,"cihovaota"
"1042881","vermentino",,"arivifan"
"1042882","vermeologist",,"cuhivopuu"
"1042883","vermeology",,"urovohin"
"1042884","vermes",,"cehau"
"1042885","vermess",,"cehavot"
"1042886","vermetid",,"cahuvian"
"1042887","vermetidae",,"cahuviun"
"1042888","vermetidaes",,"cahuvitau"
"1042889","vermetio",,"arivibo"
"1042890","vermetus",,"oravaben"
"1042891","vermetuss",,"oravabon"
"1042892","vermeule",,"arividot"
"1042893","vermeulen",,"cahuvuuna"
"1042894","vermi",,"coher"
"1042895","vermian",,"irevuu"
"1042896","vermiary",,"irevurin"
"1042897","vermicast",,"ariveten"
"1042898","vermicelli",,"cihorau"
"1042899","vermicellis",,"cihorapaot"
"1042900","vermicelloni",,"arivetafin"
"1042901","vermiceous",,"coherua"
"1042902","vermicidal",,"ceharian"
"1042903","vermicide",,"irevutot"
"1042904","vermicides",,"irevuto"
"1042905","vermicious",,"cihoraua"
"1042906","vermicle",,"oravitet"
"1042907","vermicompost",,"cahurojion"
"1042908","vermicomposted",,"eruvotahat"
"1042909","vermicomposter",,"oravitehet"
"1042910","vermicomposting",,"eruvotaho"
"1042911","vermicomposts",,"cahurojian"
"1042912","vermiconic",,"urovatin"
"1042913","vermicul",,"oraviton"
"1042914","vermicular",,"cehariana"
"1042915","vermicularia",,"coherugui"
"1042916","vermicularias",,"coheruguat"
"1042917","vermicularis",,"ceharigiin"
"1042918","vermicularly",,"urovatufo"
"1042919","vermiculata",,"ceharigiat"
"1042920","vermiculate",,"cuhiregeon"
"1042921","vermiculated",,"eruvotefo"
"1042922","vermiculately",,"oravitofot"
"1042923","vermiculates",,"cuhiregean"
"1042924","vermiculating",,"eruvotefun"
"1042925","vermiculation",,"oravitofen"
"1042926","vermiculations",,"oravitofon"
"1042927","vermiculatum",,"coheruguia"
"1042928","vermiculatus",,"cuhiregeat"
"1042929","vermicule",,"eruvotu"
"1042930","vermicules",,"eruvotot"
"1042931","vermiculite",,"cihoragain"
"1042932","vermiculites",,"cihoragaa"
"1042933","vermiculitic",,"cuhiregee"
"1042934","vermiculose",,"irevutifon"
"1042935","vermiculosity",,"cihoragaet"
"1042936","vermiculous",,"irevutifi"
"1042937","vermicultural",,"cihoragaen"
"1042938","vermiculture",,"arivetafun"
"1042939","vermicultures",,"arivetafu"
"1042940","vermiculturist",,"cihoragai"
"1042941","vermiculus",,"eruvotaa"
"1042942","vermiferous",,"cuhiripoat"
"1042943","vermiform",,"cuhirii"
"1042944","vermiformia",,"cahurujion"
"1042945","vermiformias",,"cahurujian"
"1042946","vermiformis",,"cuhirijou"
"1042947","vermiformity",,"irevumobu"
"1042948","vermiformous",,"cahurujiana"
"1042949","vermifugal",,"cihoroot"
"1042950","vermifuge",,"arivemi"
"1042951","vermifuges",,"arivemat"
"1042952","vermifugous",,"oravimosa"
"1042953","vermigerous",,"eruvonebet"
"1042954","vermigrade",,"cihoriun"
"1042955","vermil",,"irevea"
"1042956","vermile",,"oravien"
"1042957","vermileonid",,"eruvozecet"
"1042958","vermilies",,"oravizat"
"1042959","vermilingual",,"arivezija"
"1042960","vermilingues",,"coheroteun"
"1042961","vermilinguess",,"coheroteu"
"1042962","vermilinguia",,"cuhirutiot"
"1042963","vermilinguial",,"arivezijet"
"1042964","vermilinguias",,"cuhirutio"
"1042965","vermilio",,"arivezon"
"1042966","vermilion",,"cahuraa"
"1042967","vermilionectomy",,"irevuzeco"
"1042968","vermilioned",,"eruvozucet"
"1042969","vermilionette",,"coherotoun"
"1042970","vermilioning",,"eruvozucu"
"1042971","vermilionise",,"cuhirutuin"
"1042972","vermilionises",,"cuhirutua"
"1042973","vermilionize",,"irevuzece"
"1042974","vermilionized",,"cahurataan"
"1042975","vermilionizes",,"irevuzecin"
"1042976","vermilionizing",,"cahurataa"
"1042977","vermilions",,"cahuraen"
"1042978","vermilled",,"arivezet"
"1042979","vermilling",,"arivezu"
"1042980","vermillion",,"eruvozon"
"1042981","vermillioned",,"coheropeat"
"1042982","vermillioning",,"coheropeo"
"1042983","vermillions",,"eruvozovan"
"1042984","vermils",,"irevuin"
"1042985","vermily",,"arivea"
"1042986","vermilyea",,"arivezen"
"1042987","vermimetry",,"ceharoan"
"1042988","vermin",,"oravoe"
"1042989","verminal",,"cuhireo"
"1042990","verminate",,"cuhireoa"
"1042991","verminated",,"eruvofin"
"1042992","verminates",,"cuhireet"
"1042993","verminating",,"eruvofogi"
"1042994","vermination",,"oravifigot"
"1042995","verminations",,"oravifigo"
"1042996","vermine",,"eruvoat"
"1042997","vermined",,"cihoraona"
"1042998","verminer",,"cuhirea"
"1042999","verminicidal",,"eruvofuzi"
"1043000","verminicide",,"cihoratoin"
"1043001","verminiferous",,"urovaforan"
"1043002","verminlike",,"ceharie"
"1043003","verminly",,"cahuroe"
"1043004","verminology",,"cahurojoon"
"1043005","verminophobia",,"coherujiu"
"1043006","verminosis",,"urovafa"
"1043007","verminous",,"irevufen"
"1043008","verminously",,"ceharijou"
"1043009","verminousness",,"coherujiun"
"1043010","verminousnesses",,"ceharijoet"
"1043011","verminousnesss",,"coherujiua"
"1043012","verminproof",,"coherucaat"
"1043013","verminproofed",,"irevufibu"
"1043014","verminproofing",,"irevufibon"
"1043015","verminproofs",,"coherucae"
"1043016","vermins",,"oraviet"
"1043017","verminy",,"urovai"
"1043018","vermiparous",,"ceharasue"
"1043019","vermiparousness",,"arivejeben"
"1043020","vermiphagia",,"coheresuan"
"1043021","vermiphobia",,"arivejoce"
"1043022","vermipost",,"cahuruin"
"1043023","vermis",,"coheat"
"1043024","vermises",,"ceharien"
"1043025","vermisol",,"arivewet"
"1043026","vermistabilization",,"cihoradao"
"1043027","vermistatin",,"oraviwetin"
"1043028","vermivore",,"coheroot"
"1043029","vermivorous",,"cuhirujoat"
"1043030","vermivorousness",,"irevugoba"
"1043031","vermiwash",,"urovake"
"1043032","vermix",,"oravao"
"1043033","vermography",,"irevanatan"
"1043034","vermont",,"cehafo"
"1043035","vermonter",,"irevafaa"
"1043036","vermonters",,"irevafene"
"1043037","vermontese",,"cuhifeen"
"1043038","vermonteses",,"cuhifedaon"
"1043039","vermonts",,"cehafiet"
"1043040","vermontv",,"oravufona"
"1043041","vermontville",,"irevafolun"
"1043042","vermontvilles",,"irevafolu"
"1043043","vermorel",,"cohefiu"
"1043044","vermoulu",,"irevadot"
"1043045","vermoulue",,"oravudi"
"1043046","vermouth",,"cihofoan"
"1043047","vermouthed",,"urovede"
"1043048","vermouths",,"cihofoun"
"1043049","vermox",,"urovena"
"1043050","vermuth",,"cehabo"
"1043051","vermuths",,"cehabuet"
"1043052","vern",,"urozni"
"1043053","verna",,"arizuta"
"1043054","vernaccia",,"eruzatun"
"1043055","vernaccias",,"eruzatu"
"1043056","vernacle",,"cahanoi"
"1043057","vernacles",,"cahanoat"
"1043058","vernacul",,"cahanoan"
"1043059","vernacular",,"urozitun"
"1043060","vernacularisation",,"urozitufin"
"1043061","vernacularisations",,"urozitufa"
"1043062","vernacularise",,"irezotifan"
"1043063","vernacularised",,"cahanogoet"
"1043064","vernacularises",,"irezotifun"
"1043065","vernacularising",,"cahanogou"
"1043066","vernacularism",,"orazetofa"
"1043067","vernacularisms",,"orazetofen"
"1043068","vernacularist",,"cehenigiin"
"1043069","vernacularists",,"cehenigia"
"1043070","vernacularities",,"cahanogoat"
"1043071","vernacularity",,"cihinagaa"
"1043072","vernacularization",,"cihinagae"
"1043073","vernacularizations",,"cihinagain"
"1043074","vernacularize",,"cohonuguon"
"1043075","vernacularized",,"urozitufo"
"1043076","vernacularizes",,"cohonuguan"
"1043077","vernacularizing",,"urozitufun"
"1043078","vernacularly",,"cohonuguet"
"1043079","vernacularness",,"cihinagao"
"1043080","vernaculars",,"urozitufu"
"1043081","vernaculate",,"orazetofan"
"1043082","vernaculated",,"cuhunegeet"
"1043083","vernaculates",,"orazetofun"
"1043084","vernaculating",,"cuhunegeu"
"1043085","vernaculous",,"cehenigiat"
"1043086","vernadigin",,"irezovon"
"1043087","vernadite",,"irezovin"
"1043088","vernadsk",,"cehenuo"
"1043089","vernadskite",,"orazevapun"
"1043090","vernage",,"arizuin"
"1043091","vernakalant",,"cuhunisei"
"1043092","vernal",,"cehein"
"1043093","vernalagnia",,"urozizasa"
"1043094","vernaler",,"irezozu"
"1043095","vernalest",,"orazezon"
"1043096","vernalgrass",,"eruzazoben"
"1043097","vernalin",,"eruzazu"
"1043098","vernalis",,"ceheneet"
"1043099","vernalisation",,"cehenetao"
"1043100","vernalisations",,"cehenetaet"
"1043101","vernalise",,"cahanae"
"1043102","vernalised",,"orazezan"
"1043103","vernalises",,"cahanain"
"1043104","vernalising",,"orazezada"
"1043105","vernalities",,"orazezagu"
