"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1,087,070",,,
"456458","intarissable",,"kucucibaon"
"456459","intarsa",,"kececu"
"456460","intarsas",,"kececaot"
"456461","intarsia",,"kececaa"
"456462","intarsias",,"kececaen"
"456463","intarsiate",,"etumuwon"
"456464","intarsio",,"kococee"
"456465","intarsist",,"etumuwona"
"456466","intarsists",,"etumuwan"
"456467","intarweb",,"utomoke"
"456468","intasome",,"atimuhan"
"456469","intastable",,"kiciqion"
"456470","intasuchid",,"atimudu"
"456471","intaxable",,"kecekiot"
"456472","intc",,"atire"
"456473","intcl",,"kocuv"
"456474","intcntl",,"kucepe"
"456475","intcp",,"kacoh"
"456476","inte",,"utoto"
"456477","intebred",,"koceraon"
"456478","intebreeding",,"etutuqufat"
"456479","intech",,"kicoin"
"456480","intechnicality",,"itetoruvet"
"456481","intectate",,"itetobene"
"456482","inted",,"kocete"
"456483","intefadah",,"kecalio"
"456484","intefadeh",,"kucilein"
"456485","integer",,"kicoma"
"456486","integerness",,"etutizejan"
"456487","integerrimine",,"kicomuwio"
"456488","integers",,"kicomuen"
"456489","integra",,"kacumet"
"456490","integrab",,"otatuqun"
"456491","integrabilities",,"utoteqivo"
"456492","integrability",,"otatuqevat"
"456493","integrable",,"kicomei"
"456494","integral",,"atitoqat"
"456495","integrale",,"utoteqa"
"456496","integralisation",,"atitoqufu"
"456497","integralisations",,"atitoqufot"
"456498","integralise",,"utoteqifi"
"456499","integralises",,"utoteqifat"
"456500","integralism",,"itetaqofot"
"456501","integralist",,"kicomesou"
"456502","integralistic",,"kicomesoo"
"456503","integralities",,"kocemasean"
"456504","integrality",,"kacumisuot"
"456505","integralization",,"kacumisuun"
"456506","integralizations",,"kacumisuu"
"456507","integralize",,"kucimosiet"
"456508","integralizes",,"kucimosii"
"456509","integrally",,"kucimoen"
"456510","integralness",,"kacumisua"
"456511","integrals",,"atitoqe"
"456512","integramycin",,"utoteqihat"
"456513","integran",,"utoteqot"
"456514","integrand",,"kocemae"
"456515","integrands",,"kocemain"
"456516","integrant",,"kocemau"
"456517","integrants",,"kocemaot"
"456518","integraph",,"kocemaina"
"456519","integraphs",,"kocemaa"
"456520","integrase",,"kucimoin"
"456521","integrat",,"etutiqo"
"456522","integratable",,"atitoqugot"
"456523","integrate",,"atitoqata"
"456524","integrated",,"kicomeon"
"456525","integratedly",,"atitoqugota"
"456526","integrates",,"atitoqea"
"456527","integrating",,"kicomesain"
"456528","integration",,"kucimosei"
"456529","integrational",,"atitoqugi"
"456530","integrationism",,"kocemasuu"
"456531","integrationist",,"atitoqugun"
"456532","integrationistic",,"atitoqugote"
"456533","integrationists",,"atitoqugu"
"456534","integrations",,"kucimoseat"
"456535","integrative",,"kocemasua"
"456536","integratively",,"utoteqigun"
"456537","integrativeness",,"atitoqugan"
"456538","integrativism",,"kecamusiot"
"456539","integrativist",,"utoteqigu"
"456540","integrativity",,"etutiqagot"
"456541","integrator",,"kocemaota"
"456542","integrators",,"kocemasuo"
"456543","integratory",,"kucimoseet"
"456544","integreat",,"atitoqate"
"456545","integrelin",,"kucimoet"
"456546","integrias",,"kacumiun"
"456547","integrifolia",,"kocemataat"
"456548","integrifolious",,"kocemataot"
"456549","integrifolium",,"kicometei"
"456550","integrin",,"itetaqan"
"456551","integrins",,"itetaqun"
"456552","integrious",,"kacumiin"
"456553","integriously",,"otatuqican"
"456554","integripallial",,"kicometeia"
"456555","integripalliate",,"kicometeie"
"456556","integrit",,"atitoqun"
"456557","integritas",,"etutiqan"
"456558","integrities",,"utoteqagan"
"456559","integritous",,"etutiqoge"
"456560","integrity",,"otatuqot"
"456561","integro",,"kecamot"
"456562","integrodifference",,"atitoqopin"
"456563","integrodifferential",,"atitoqopi"
"456564","integromic",,"kucimoeta"
"456565","integromics",,"kucimojui"
"456566","integron",,"atitoquna"
"456567","integropallial",,"kacumijiat"
"456568","integropallialia",,"kecamujuan"
"456569","integropallialias",,"kecamujuun"
"456570","integropalliata",,"kocemajau"
"456571","integropalliatas",,"kocemajaot"
"456572","integropalliate",,"kacumijiata"
"456573","integrous",,"kacumiuna"
"456574","integumation",,"otatudotan"
"456575","integume",,"etutido"
"456576","integument",,"itetadun"
"456577","integumental",,"kecamofuun"
"456578","integumentary",,"kacumefio"
"456579","integumentation",,"itetadifan"
"456580","integumented",,"kacumefiin"
"456581","integuments",,"itetadifu"
"456582","integumentum",,"atitodafen"
"456583","intein",,"kacuena"
"456584","inteind",,"etutaota"
"456585","intel",,"kecav"
"456586","intelectin",,"koceviin"
"456587","intelex",,"utoteun"
"456588","inteligencia",,"etutisafu"
"456589","intellec",,"atitozi"
"456590","intellect",,"kicovaet"
"456591","intellectation",,"kicovapuo"
"456592","intellected",,"itetazezan"
"456593","intellectible",,"kecavipoun"
"456594","intellection",,"utotezozat"
"456595","intellections",,"utotezoze"
"456596","intellective",,"otatuzazen"
"456597","intellectively",,"kecavipou"
"456598","intellectronics",,"kicovapuet"
"456599","intellects",,"kicovai"
"456600","intellectual",,"itetazezu"
"456601","intellectualisation",,"itetazeza"
"456602","intellectualisations",,"itetazezen"
"456603","intellectualise",,"otatuzazun"
"456604","intellectualised",,"kacuvopei"
"456605","intellectualiser",,"kecavipoo"
"456606","intellectualisers",,"kecavipoet"
"456607","intellectualises",,"otatuzazu"
"456608","intellectualish",,"kocevupie"
"456609","intellectualising",,"kacuvopeot"
"456610","intellectualism",,"etutizuzen"
"456611","intellectualisms",,"etutizuzon"
"456612","intellectualist",,"kecavipoa"
"456613","intellectualistic",,"kecavipoon"
"456614","intellectualistically",,"kecavipoot"
"456615","intellectualists",,"kecavipoen"
"456616","intellectualities",,"kacuvopee"
"456617","intellectuality",,"kicovapuen"
"456618","intellectualizable",,"kocevupiin"
"456619","intellectualization",,"kicovapuin"
"456620","intellectualizations",,"kicovapua"
"456621","intellectualize",,"kocevupian"
"456622","intellectualized",,"itetazezet"
"456623","intellectualizer",,"utotezozot"
"456624","intellectualizers",,"utotezozo"
"456625","intellectualizes",,"kocevupiun"
"456626","intellectualizing",,"itetazezua"
"456627","intellectuall",,"kacuvopeo"
"456628","intellectually",,"kocevupii"
"456629","intellectualness",,"kicovapueta"
"456630","intellectualnesses",,"kocevupiina"
"456631","intellectualnesss",,"kicovapui"
"456632","intellectualoid",,"kicovapuena"
"456633","intellectuals",,"itetazezot"
"456634","intellic",,"etutizena"
"456635","intellig",,"otatuzot"
"456636","intelligence",,"kecavitaun"
"456637","intelligenced",,"otatuzisi"
"456638","intelligencelike",,"utotezaset"
"456639","intelligencer",,"itetazuso"
"456640","intelligencers",,"itetazuset"
"456641","intelligences",,"kecavitau"
"456642","intelligencing",,"otatuzisot"
"456643","intelligency",,"kucivetian"
"456644","intelligent",,"itetazusot"
"456645","intelligentia",,"utotezasin"
"456646","intelligential",,"kecavitaen"
"456647","intelligentially",,"itetazusu"
"456648","intelligentiary",,"kacuvotuun"
"456649","intelligentization",,"kicovatoa"
"456650","intelligently",,"kocevuteat"
"456651","intelligentness",,"kicovatoi"
"456652","intelligentsia",,"utotezasa"
"456653","intelligentsias",,"utotezasen"
"456654","intelligentzia",,"kucivetiin"
"456655","intelligentzias",,"kucivetia"
"456656","intelligiant",,"atitozesi"
"456657","intelligibilities",,"kicovatoaa"
"456658","intelligibility",,"kecavitaan"
"456659","intelligible",,"atitozeson"
"456660","intelligibleness",,"kacuvotuu"
"456661","intelligiblenesses",,"kucivetii"
"456662","intelligiblenesss",,"kacuvotuot"
"456663","intelligibly",,"itetazusen"
"456664","intelligize",,"kecavitauna"
"456665","intellij",,"kucivea"
"456666","intellit",,"kuciveota"
"456667","intelpost",,"kucivaa"
"456668","intelposts",,"kucivaen"
"456669","intels",,"kecae"
"456670","intelsat",,"itetawet"
"456671","intelsats",,"itetawi"
"456672","intemerate",,"etutuzen"
"456673","intemerated",,"kucizawiot"
"456674","intemerately",,"kacuzewuu"
"456675","intemerateness",,"kecazowaun"
"456676","intemeratenesss",,"kecazowau"
"456677","intemeration",,"kacuzewua"
"456678","intemper",,"itetejet"
"456679","intemperable",,"otatajabo"
"456680","intemperably",,"atitijibot"
"456681","intemperament",,"itetejebot"
"456682","intemperance",,"kucizapuen"
"456683","intemperances",,"kucizapuon"
"456684","intemperancy",,"kocezipoa"
"456685","intemperant",,"etutujuban"
"456686","intemperants",,"etutujubun"
"456687","intemperate",,"kecazopeet"
"456688","intemperated",,"otatajaba"
"456689","intemperately",,"itetejebin"
"456690","intemperateness",,"utotojobe"
"456691","intemperatenesses",,"itetejebon"
"456692","intemperates",,"kecazopei"
"456693","intemperating",,"otatajabat"
"456694","intemperature",,"otatajabet"
"456695","intemperaunce",,"kicozupie"
"456696","intemperies",,"otatajaboa"
"456697","intempestive",,"kicozupue"
"456698","intempestively",,"atitijidon"
"456699","intempestivities",,"utotojoden"
"456700","intempestivity",,"otatajadun"
"456701","intemporal",,"kucizaen"
"456702","intemporaliter",,"kicozujien"
"456703","intemporally",,"etutujibu"
"456704","intenability",,"itetorivot"
"456705","intenable",,"kucipeu"
"456706","intenancy",,"otatere"
"456707","intence",,"kucipan"
"456708","intencely",,"etutato"
"456709","intend",,"etutei"
"456710","intendable",,"atituvat"
"456711","intendan",,"kicopio"
"456712","intendance",,"kocepoun"
"456713","intendances",,"koceposiu"
"456714","intendancies",,"koceposia"
"456715","intendancy",,"kacupaan"
"456716","intendant",,"utotivot"
"456717","intendantism",,"otatevejon"
"456718","intendants",,"utotivo"
"456719","intendantship",,"etutavajot"
"456720","intended",,"kicopiot"
"456721","intendedly",,"atituvata"
"456722","intendedness",,"etutavupi"
"456723","intendednesss",,"etutavupat"
"456724","intendeds",,"kicopioa"
"456725","intendence",,"kacupai"
"456726","intendencia",,"kocepopiin"
"456727","intendencies",,"kacupapeu"
"456728","intendency",,"kicopiet"
"456729","intendencys",,"kicopipui"
"456730","intendent",,"otateve"
"456731","intendente",,"etutaven"
"456732","intender",,"kucipuun"
"456733","intendered",,"utotivin"
"456734","intendering",,"utotivobi"
"456735","intenders",,"kucipuu"
"456736","intendes",,"atituvon"
"456737","intendest",,"kicopien"
"456738","intendeth",,"atituvate"
"456739","intendible",,"utotivoa"
"456740","intendiment",,"atituvehot"
"456741","intendin",,"kocepouna"
"456742","intending",,"kicopian"
"456743","intendingly",,"atituvejo"
"456744","intendit",,"kucipuua"
"456745","intendment",,"atituve"
"456746","intendments",,"atituvafin"
"456747","intendo",,"itetoo"
"456748","intends",,"etutaina"
"456749","intenerate",,"kucipain"
"456750","intenerated",,"atituzatun"
"456751","intenerates",,"kucipawia"
"456752","intenerating",,"atituzaten"
"456753","inteneration",,"etutazete"
"456754","intenerations",,"etutazetin"
"456755","intenible",,"kicopoon"
"456756","intens",,"kacuo"
"456757","intensate",,"etutawo"
"456758","intensated",,"kucipiin"
"456759","intensates",,"etutawet"
"456760","intensating",,"kucipisei"
"456761","intensation",,"kacupusoot"
"456762","intensative",,"kicoposaat"
"456763","intensatives",,"kicoposae"
"456764","intense",,"kucipat"
"456765","intensel",,"utotiwin"
"456766","intensely",,"etutawen"
"456767","intensen",,"itetowet"
"456768","intensened",,"kacupuan"
"456769","intenseness",,"otatewaja"
"456770","intensenesses",,"etutawujun"
"456771","intensening",,"kacupupea"
"456772","intensens",,"itetowi"
"456773","intenser",,"etutawa"
"456774","intensest",,"atituwat"
"456775","intensif",,"itetowan"
"456776","intensification",,"itetowurun"
"456777","intensifications",,"itetowuru"
"456778","intensified",,"kacuputiot"
"456779","intensifier",,"kecapatuun"
"456780","intensifiers",,"kecapatuu"
"456781","intensifies",,"otatewiron"
"456782","intensify",,"atituwu"
"456783","intensifying",,"kocepetaat"
"456784","intensimetric",,"kocepetoi"
"456785","intensimetry",,"kucipitui"
"456786","intensiometric",,"kucipiteu"
"456787","intension",,"etutawi"
"456788","intensional",,"kucipitei"
"456789","intensionalism",,"kocepetuu"
"456790","intensionalist",,"atituwecun"
"456791","intensionalities",,"utotiwacon"
"456792","intensionality",,"otatewicu"
"456793","intensionally",,"etutawoca"
"456794","intensionometer",,"utotiwaca"
"456795","intensions",,"etutawat"
"456796","intensiostatic",,"kocepetuat"
"456797","intensit",,"etutawena"
"456798","intensities",,"atituwega"
"456799","intensitive",,"kocepetuo"
"456800","intensitives",,"kocepetuet"
"456801","intensitometer",,"utotiwagu"
"456802","intensitometers",,"utotiwagot"
"456803","intensitometry",,"otatewigun"
"456804","intensity",,"itetowana"
"456805","intensiv",,"atituwata"
"456806","intensive",,"utotiwa"
"456807","intensively",,"kicopotoun"
"456808","intensiveness",,"kucipitian"
"456809","intensivenesses",,"kicopotoo"
"456810","intensivenyess",,"kecapatau"
"456811","intensives",,"utotiwen"
"456812","intensivist",,"kicopotou"
"456813","intensivity",,"kacuputuot"
"456814","intenso",,"kocepan"
"456815","intent",,"etutu"
"456816","intenta",,"otateana"
"456817","intentation",,"etutabagun"
"456818","intented",,"kicopia"
"456819","intenter",,"kucipue"
"456820","intentest",,"kicopieta"
"456821","intentful",,"atitubu"
"456822","intentfully",,"kucipunoi"
"456823","intential",,"kucipua"
"456824","intentio",,"itetobi"
"456825","intention",,"kucipuo"
"456826","intentional",,"atitubeco"
"456827","intentionalism",,"itetobucan"
"456828","intentionalist",,"kicopitaon"
"456829","intentionalistic",,"kicopitaun"
"456830","intentionalistically",,"kicopitaet"
"456831","intentionalities",,"kocepotua"
"456832","intentionality",,"kacupatoan"
"456833","intentionally",,"kuciputee"
"456834","intentioned",,"utotibacon"
"456835","intentioning",,"utotibacin"
"456836","intentionless",,"itetobucen"
"456837","intentionlessness",,"kicopitauna"
"456838","intentions",,"kucipuet"
"456839","intentive",,"kocepoe"
"456840","intentively",,"utotibalon"
"456841","intentiveness",,"atitubelen"
"456842","intentlier",,"utotibet"
"456843","intentliest",,"itetobovu"
"456844","intently",,"kacupaia"
"456845","intentne",,"kecapeot"
"456846","intentness",,"kecapeet"
"456847","intentnesses",,"kacupahiin"
"456848","intentona",,"kacupaat"
"456849","intentor",,"kocepoune"
"456850","intents",,"etutaote"
"456851","intentus",,"atituban"
"456852","inteqal",,"kicoja"
"456853","inter",,"kicoc"
"456854","interabang",,"kucicea"
"456855","interabangs",,"kucicetien"
"456856","interabled",,"iteteron"
"456857","interabsorption",,"utotoruda"
"456858","interabsorptions",,"utotoruden"
"456859","interacademic",,"iteterute"
"456860","interacademically",,"iteteruton"
"456861","interacademy",,"atitirete"
"456862","interaccessory",,"utotorazan"
"456863","interaccusation",,"kicocavuo"
"456864","interaccuse",,"kocecuvie"
"456865","interaccused",,"iteteruzan"
"456866","interaccusing",,"iteteruza"
"456867","interacetabular",,"kicocavein"
"456868","interacinar",,"kicocavuat"
"456869","interacinous",,"utotoravan"
"456870","interacra",,"otatarun"
"456871","interacromial",,"kucicevuat"
"456872","interact",,"atitiron"
"456873","interactability",,"kacucovoon"
"456874","interactable",,"utotoragen"
"456875","interactance",,"kecaciviet"
"456876","interactant",,"iteterugat"
"456877","interactants",,"iteteruge"
"456878","interacted",,"kocecuat"
"456879","interactee",,"itetereta"
"456880","interactinal",,"otatariget"
"456881","interacting",,"kocecuvuo"
"456882","interaction",,"kicocavaun"
"456883","interactional",,"utotoragun"
"456884","interactionalism",,"otatariga"
"456885","interactionalist",,"kocecuvuin"
"456886","interactionality",,"kucicevea"
"456887","interactionally",,"kicocavaet"
"456888","interactionism",,"kecacivia"
"456889","interactionisms",,"kecacivien"
"456890","interactionist",,"utotoragin"
"456891","interactionistic",,"utotoragena"
"456892","interactionistically",,"utotoragu"
"456893","interactionists",,"utotoraga"
"456894","interactionless",,"otatarige"
"456895","interactions",,"kicocavau"
"456896","interactive",,"kecacivieta"
"456897","interactively",,"iteterugin"
"456898","interactiveness",,"utotorage"
"456899","interactivities",,"otatarigea"
"456900","interactivity",,"atitiregen"
"456901","interactment",,"utotoragon"
"456902","interactome",,"utotoragene"
"456903","interactomic",,"atitirega"
"456904","interactomics",,"atitiregena"
"456905","interactor",,"kecacien"
"456906","interacts",,"atitiran"
"456907","interadaptation",,"otatarutun"
"456908","interadaption",,"kacucozuo"
"456909","interadaptions",,"kacucozuet"
"456910","interadditive",,"kacucozoot"
"456911","interadmixed",,"utotorehet"
"456912","interadventual",,"iteteralot"
"456913","interaffect",,"otatararo"
"456914","interaffected",,"kucicenoon"
"456915","interaffecting",,"kucicenoin"
"456916","interaffects",,"otatararet"
"456917","interaffiliate",,"kacuconian"
"456918","interaffiliated",,"etutururet"
"456919","interaffiliation",,"otatararon"
"456920","interaffiliations",,"otatararan"
"456921","interage",,"kucicee"
"456922","interagencies",,"otatarefon"
"456923","interagency",,"atitirufu"
"456924","interagencys",,"atitirufot"
"456925","interagent",,"kecaciet"
"456926","interagentive",,"atitirufen"
"456927","interagents",,"kecacirui"
"456928","interagglutinate",,"kacucorue"
"456929","interagglutinated",,"etuturasan"
"456930","interagglutinating",,"etuturasa"
"456931","interagglutination",,"otataresat"
"456932","interagglutinations",,"otatarese"
"456933","interaggregate",,"kecacirain"
"456934","interagree",,"atitirun"
"456935","interagreed",,"kicocarii"
"456936","interagreeing",,"kocecuroi"
"456937","interagreement",,"utotoribun"
"456938","interagreements",,"utotoribu"
"456939","interahamwe",,"otatarota"
"456940","interalar",,"kucicein"
"456941","interall",,"kecacia"
"456942","interallelic",,"atitirufo"
"456943","interallelically",,"atitirufe"
"456944","interalliance",,"atitirufena"
"456945","interallied",,"etuturafan"
"456946","interalloglot",,"kucicepiu"
"456947","interalls",,"kecaciena"
"456948","interally",,"kicocaon"
"456949","interalveolar",,"kocecupeet"
"456950","interambulacra",,"utotoruvat"
"456951","interambulacral",,"kecacifein"
"456952","interambulacrum",,"atitiravi"
"456953","interambulacrums",,"atitiravat"
"456954","interamerican",,"kacucofia"
"456955","interamericana",,"kecacifue"
"456956","interamn",,"etuturo"
"456957","interamnian",,"kicocafue"
"456958","interamplicon",,"iteteriqen"
"456959","interandean",,"atitirepe"
"456960","interangular",,"iteterusot"
"456961","interanimal",,"kucicehaon"
"456962","interanimate",,"kucicehaona"
"456963","interanimated",,"atitirevo"
"456964","interanimates",,"kucicehaan"
"456965","interanimating",,"atitirevun"
"456966","interanimation",,"etuturoven"
"456967","interanimations",,"etuturovon"
"456968","interanion",,"kecacii"
"456969","interankle",,"kicocaan"
"456970","interannotator",,"atitireji"
"456971","interannual",,"utotorajon"
"456972","interannually",,"kicocahuot"
"456973","interannular",,"kicocahuu"
"456974","interantagonism",,"otatarigot"
"456975","interantagonisms",,"otatarigo"
"456976","interantennal",,"etuturogu"
"456977","interantennary",,"atitireget"
"456978","interanteromedial",,"atitirege"
"456979","interanular",,"otatariko"
"456980","interaortocaval",,"kocecujoan"
"456981","interapophysal",,"kecaciciot"
"456982","interapophyseal",,"kacucocoi"
"456983","interapplication",,"otataraqa"
"456984","interapplications",,"otataraqen"
"456985","interappointment",,"kacucocie"
"456986","interarboration",,"utotoruvot"
"456987","interarborations",,"utotoruvo"
"456988","interarch",,"kacucoan"
"456989","interarched",,"atitiraze"
"456990","interarches",,"kucicewao"
"456991","interarching",,"atitirazet"
"456992","interarcualis",,"kicocawuin"
"456993","interarea",,"etutura"
"456994","interareal",,"kicocaona"
"456995","interarm",,"utotorin"
"456996","interarmy",,"etuturen"
"456997","interarray",,"kicocaone"
"456998","interarrival",,"kicocawiu"
"456999","interarterial",,"kicocawain"
"457000","interarticle",,"iteterigu"
"457001","interarticular",,"kicocawaa"
"457002","interarticulate",,"kecaciwiin"
"457003","interarticulated",,"otatarogun"
"457004","interarticulates",,"kecaciwia"
"457005","interarticulating",,"otatarogen"
"457006","interarticulation",,"iteterige"
"457007","interartistic",,"atitiraget"
"457008","interarytenoid",,"kuciceweat"
"457009","interascal",,"atitiruna"
"457010","interassay",,"kocecue"
"457011","interassemblage",,"kecaciboin"
"457012","interassembly",,"kocecubien"
"457013","interassessor",,"otataridon"
"457014","interassociate",,"otataridi"
"457015","interassociated",,"kacucobeen"
"457016","interassociation",,"kecaciboet"
"457017","interassociations",,"kecaciboi"
"457018","interassure",,"utotoraden"
"457019","interassured",,"kocecubiot"
"457020","interassuring",,"kocecubian"
"457021","interasteric",,"kicocabaun"
"457022","interasteroid",,"etuturoge"
"457023","interasteroidal",,"kucicebee"
"457024","interastral",,"atitiregin"
"457025","interastrocytic",,"utotoragua"
"457026","interathere",,"utotoreten"
"457027","interatheriid",,"kicocadiot"
"457028","interatom",,"atitirune"
"457029","interatomic",,"atitirocot"
"457030","interatomically",,"atitirocat"
"457031","interatrial",,"atitirobot"
"457032","interattraction",,"atitirogan"
"457033","interattrition",,"utotoregot"
"457034","interattritions",,"utotorego"
"457035","interaulic",,"iteterat"
"457036","interaural",,"kicocai"
"457037","interaurally",,"atitiriba"
"457038","interauricular",,"utotorobe"
"457039","interautosomal",,"kucicegee"
"457040","interavailabilities",,"otatareti"
"457041","interavailability",,"atitirutin"
"457042","interavailabilitys",,"atitiruta"
"457043","interavailable",,"kecacikae"
"457044","interavalanche",,"kacucokuo"
"457045","interaxal",,"kecaciaa"
"457046","interaxes",,"otataruna"
"457047","interaxial",,"kecacieta"
"457048","interaxillary",,"kocecumion"
"457049","interaxis",,"iteteri"
"457050","interaxiss",,"iteterata"
"457051","interaxle",,"kuciceu"
"457052","interaxonal",,"otatarico"
"457053","interbacterial",,"kicocesuin"
"457054","interbacterially",,"atitisuzan"
"457055","interbalance",,"otatasefa"
"457056","interbalanced",,"kacucisuu"
"457057","interbalances",,"otatasefen"
"457058","interbalancing",,"kacucisuon"
"457059","interband",,"iteteset"
"457060","interbanded",,"kacucisean"
"457061","interbank",,"kecacuo"
"457062","interbanking",,"etutusajin"
"457063","interbarb",,"otatasun"
"457064","interbasin",,"kocecain"
"457065","interbasinal",,"itetesodin"
"457066","interbastate",,"atitisudu"
"457067","interbatch",,"etutuset"
"457068","interbbred",,"kicoceen"
"457069","interbeacon",,"kicocepoi"
"457070","interbeam",,"iteteseta"
"457071","interbeat",,"kicoceo"
"457072","interbed",,"kocecaon"
"457073","interbedded",,"kacucipoon"
"457074","interbedding",,"kacucipoin"
"457075","interbeddings",,"kacucipoa"
"457076","interbeds",,"kocecaan"
"457077","interbehavior",,"kacucipao"
"457078","interbehavioral",,"etutusuto"
"457079","interbehaviorally",,"kacucipae"
"457080","interbehaviorism",,"kicocepian"
"457081","interbehaviorist",,"etutusuton"
"457082","interbehaviors",,"kacucipaet"
"457083","interbehaviour",,"kucicopuun"
"457084","interbehavioural",,"atitisitun"
"457085","interbehaviourally",,"kucicopuet"
"457086","interbeing",,"kecacuon"
"457087","interbellic",,"etutusufan"
"457088","interbelligerent",,"kecacupaen"
"457089","interbelline",,"kecacupaat"
"457090","interbellum",,"itetesefe"
"457091","interbilayer",,"etutusofat"
"457092","interbinary",,"etutusojan"
"457093","interbirth",,"kucicoen"
"457094","interbit",,"kicoceena"
"457095","interbivalent",,"utotosalat"
"457096","interblack",,"kocecau"
"457097","interblade",,"itetesona"
"457098","interblag",,"kucicoot"
"457099","interblend",,"kicoceon"
"457100","interblended",,"itetesofat"
"457101","interblending",,"itetesofo"
"457102","interblends",,"kicocepean"
"457103","interblent",,"kicocei"
"457104","interblink",,"atitisot"
"457105","interblob",,"etutusen"
"457106","interbloc",,"kucicoin"
"457107","interblock",,"kicocean"
"457108","interblog",,"kacuciun"
"457109","interblot",,"atitisun"
"457110","interbody",,"kocecaat"
"457111","interbond",,"utotosot"
"457112","interbonded",,"kecacujoen"
"457113","interbonding",,"kecacujoe"
"457114","interbonds",,"utotoso"
"457115","interborder",,"kacucijaun"
"457116","interborough",,"atitisobet"
"457117","interboroughs",,"atitisobi"
"457118","interbourse",,"kucicojoo"
"457119","interbout",,"kucicoina"
"457120","interbouton",,"atitisokot"
"457121","interbow",,"atitisi"
"457122","interbrachial",,"kacuciwuo"
"457123","interbrain",,"utotosen"
"457124","interbrains",,"utotosuton"
"457125","interbranch",,"kicocewoat"
"457126","interbranchial",,"utotosutu"
"457127","interbrand",,"kocecae"
"457128","interbreath",,"kucicowoo"
"457129","interbreather",,"atitisafa"
"457130","interbred",,"utotosu"
"457131","interbreed",,"itetesete"
"457132","interbreedable",,"otatasofo"
"457133","interbreeder",,"kecacuwuen"
"457134","interbreeding",,"kacuciwia"
"457135","interbreedings",,"kacuciwien"
"457136","interbreeds",,"itetesifi"
"457137","interbrigade",,"etutusevat"
"457138","interbring",,"utotoson"
"457139","interbroker",,"etutusecan"
"457140","interbronchial",,"atitisacan"
"457141","interbronchiolar",,"kecacuwion"
"457142","interbrood",,"utotosoa"
"457143","interbud",,"kocecai"
"457144","interbuilding",,"kucicogae"
"457145","interbulbar",,"kicocegoan"
"457146","interbundle",,"kocecagiin"
"457147","interburst",,"utotosoe"
"457148","interburstlet",,"etutusube"
"457149","interbusiness",,"kucicogaan"
"457150","interbyte",,"kucicoe"
"457151","intercadence",,"kuciciseot"
"457152","intercadent",,"etututapet"
"457153","intercaecal",,"utototifa"
"457154","intercal",,"utototu"
"457155","intercalant",,"otatatefa"
"457156","intercalar",,"kuciciot"
"457157","intercalare",,"kicocosoi"
"457158","intercalaries",,"kicocosou"
"457159","intercalarily",,"etututafu"
"457160","intercalaris",,"kucicision"
"457161","intercalarium",,"kecacasae"
"457162","intercalary",,"kecacasaet"
"457163","intercalate",,"koceceseu"
"457164","intercalated",,"itetetofat"
"457165","intercalates",,"koceceseot"
"457166","intercalating",,"itetetofo"
"457167","intercalation",,"utototifun"
"457168","intercalations",,"utototifu"
"457169","intercalative",,"otatatefet"
"457170","intercalatively",,"kecacasain"
"457171","intercalator",,"otatatefen"
"457172","intercalatory",,"utototifan"
"457173","intercale",,"itetetet"
"457174","intercalibrate",,"kicocosoin"
"457175","intercalibrated",,"utototifuna"
"457176","intercalibrates",,"kicocosoa"
"457177","intercalibrating",,"utototifen"
"457178","intercalibration",,"atititufe"
"457179","intercalibrations",,"atititufin"
"457180","intercalm",,"otatatu"
"457181","intercals",,"utototot"
"457182","intercameral",,"kecacasei"
"457183","intercamp",,"atititat"
"457184","intercampus",,"utototihet"
"457185","intercanal",,"kecacaen"
"457186","intercanalicular",,"kacucusean"
"457187","intercanine",,"kicocosuat"
"457188","intercanopy",,"kocecesiot"
"457189","intercanthal",,"kecacasoat"
"457190","intercanyon",,"kicocosuata"
"457191","intercapillary",,"kecacasuin"
"457192","intercapitalis",,"etututaqa"
"457193","intercapitular",,"kucicisoun"
"457194","intercapped",,"otatateqin"
"457195","intercapping",,"otatateqi"
"457196","intercaps",,"otatate"
"457197","intercapsomere",,"kucicisoan"
"457198","intercapsomeric",,"kacucusion"
"457199","intercapsular",,"etututaqe"
"457200","intercapsule",,"kocecesaa"
"457201","intercar",,"etututot"
"457202","intercarbon",,"etututabi"
"457203","intercardinal",,"kecacaseun"
"457204","intercardinally",,"itetetobet"
"457205","intercarinal",,"itetetobin"
"457206","intercarotic",,"kecacasean"
"457207","intercarotid",,"otatateben"
"457208","intercarpal",,"otatateba"
"457209","intercarpellary",,"otatatebat"
"457210","intercarrier",,"etututabat"
"457211","intercarriers",,"etututabe"
"457212","intercartel",,"itetetobat"
"457213","intercartilaginous",,"kicocosiin"
"457214","intercaruncle",,"atitituba"
"457215","intercaruncular",,"kacucusaet"
"457216","intercase",,"kicocoo"
"457217","intercast",,"atititan"
"457218","intercaste",,"utototota"
"457219","intercategorical",,"otatategu"
"457220","intercategorically",,"kecacasii"
"457221","intercategory",,"kicocosau"
"457222","intercatenated",,"kuciciseet"
"457223","intercatenation",,"kacucusoon"
"457224","intercaudate",,"kocecesau"
"457225","intercausal",,"utototiken"
"457226","intercausative",,"kecacasuun"
"457227","intercaval",,"kocecee"
