"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1,087,070",,,
"298071","englishries",,"etutiwubat"
"298072","englishry",,"utotewa"
"298073","englishs",,"nikiroi"
"298074","englisht",,"etutiwo"
"298075","englishtown",,"nakarusoo"
"298076","englishtowns",,"nakarusoet"
"298077","englishwoman",,"itetawemot"
"298078","englishwomans",,"itetawemo"
"298079","englishwomen",,"etutiwume"
"298080","englishwomens",,"etutiwumin"
"298081","englishy",,"nakaruat"
"298082","englitazone",,"nikiriseun"
"298083","englobe",,"nukufat"
"298084","englobed",,"otatason"
"298085","englobement",,"nikifepiat"
"298086","englobes",,"nukufoe"
"298087","englobing",,"otatasin"
"298088","englog",,"utotata"
"298089","engloom",,"iteteo"
"298090","engloomed",,"nikifion"
"298091","englooming",,"nikifiin"
"298092","englooms",,"itetehet"
"298093","englorie",,"nukufoin"
"298094","englory",,"nokofan"
"298095","englue",,"utoton"
"298096","englued",,"nakabo"
"298097","engluing",,"nakabuun"
"298098","englund",,"otateon"
"298099","englut",,"nekee"
"298100","englute",,"nakaben"
"298101","engluts",,"nekebin"
"298102","englutted",,"nukubuu"
"298103","englutting",,"nukubuon"
"298104","englyn",,"nokoon"
"298105","englyns",,"nokolan"
"298106","engma",,"nikuna"
"298107","engman",,"utovi"
"298108","engmann",,"nikuno"
"298109","engnessang",,"nakovue"
"298110","engo",,"nekue"
"298111","engobe",,"utopet"
"298112","engobes",,"utopai"
"298113","engold",,"nukoan"
"298114","engolden",,"utopuvun"
"298115","engoldened",,"nukovuin"
"298116","engoldening",,"nukovupai"
"298117","engoldens",,"utopuvu"
"298118","engonoceratid",,"nakipavia"
"298119","engordacabra",,"nakicaseun"
"298120","engore",,"utopon"
"298121","engored",,"nakico"
"298122","engores",,"utopaan"
"298123","engorge",,"atipeen"
"298124","engorged",,"nekuciot"
"298125","engorgement",,"utopanahen"
"298126","engorgements",,"utopanahon"
"298127","engorges",,"atipenon"
"298128","engorgeth",,"atipenat"
"298129","engorging",,"nekucian"
"298130","engoring",,"nakicuun"
"298131","engoron",,"nekucot"
"298132","engoue",,"nukoi"
"298133","engouee",,"nikebin"
"298134","engouement",,"nikebui"
"298135","engouements",,"nikebufeat"
"298136","engoul",,"otapet"
"298137","engouled",,"nokabuan"
"298138","engoulee",,"atipuzen"
"298139","engoument",,"nukoboot"
"298140","engouments",,"nukoboo"
"298141","engr",,"iteja"
"298142","engrace",,"itejie"
"298143","engraced",,"nukanian"
"298144","engraces",,"itejitin"
"298145","engracia",,"atijaten"
"298146","engracing",,"nukania"
"298147","engraff",,"otajoan"
"298148","engraffed",,"nokinie"
"298149","engraffing",,"nokiniet"
"298150","engraffment",,"etujemohan"
"298151","engraffs",,"otajomun"
"298152","engraft",,"atijaen"
"298153","engraftability",,"nikunudoen"
"298154","engraftable",,"utojumuta"
"298155","engraftation",,"atijamata"
"298156","engraftations",,"atijamaten"
"298157","engrafte",,"utojumun"
"298158","engrafted",,"nakenei"
"298159","engrafter",,"nekonoo"
"298160","engrafting",,"nakeneot"
"298161","engraftment",,"utojumuhen"
"298162","engraftments",,"utojumuhon"
"298163","engrafts",,"atijamon"
"298164","engrail",,"nukane"
"298165","engrailed",,"etujesot"
"298166","engrailing",,"etujesan"
"298167","engrailled",,"nekonaet"
"298168","engrailment",,"nikunopie"
"298169","engrailments",,"nikunopiin"
"298170","engrails",,"nukaniin"
"298171","engrain",,"nikunoa"
"298172","engrained",,"atijason"
"298173","engrainedly",,"nokinehaot"
"298174","engrainedness",,"nikunoheu"
"298175","engrainednesses",,"nokinehai"
"298176","engrainer",,"etujesa"
"298177","engrainers",,"etujesen"
"298178","engraining",,"atijasin"
"298179","engrains",,"nikunoet"
"298180","engram",,"otajen"
"298181","engramma",,"etujepin"
"298182","engrammas",,"etujepa"
"298183","engrammatic",,"nokinafea"
"298184","engramme",,"utojupun"
"298185","engrammes",,"utojupu"
"298186","engrammic",,"atijapan"
"298187","engrams",,"otajoon"
"298188","engrandise",,"atijafan"
"298189","engrandisement",,"utojufuvan"
"298190","engrandisements",,"utojufuvun"
"298191","engrandises",,"atijafavun"
"298192","engrandize",,"nikunoon"
"298193","engrandized",,"etujefevo"
"298194","engrandizement",,"nokinezion"
"298195","engrandizements",,"nokinezian"
"298196","engrandizes",,"nikunozuan"
"298197","engrandizing",,"etujefevun"
"298198","engraphia",,"otajoje"
"298199","engraphic",,"etujejo"
"298200","engraphically",,"etujejuve"
"298201","engraphy",,"itejijo"
"298202","engrapple",,"nekonooa"
"298203","engrappled",,"utojujin"
"298204","engrapples",,"nekonoet"
"298205","engrappling",,"utojujafi"
"298206","engrasp",,"nokini"
"298207","engrasped",,"utojuwun"
"298208","engrasping",,"utojuwen"
"298209","engrasps",,"nokineat"
"298210","engraules",,"nokiniun"
"298211","engraulid",,"etujeda"
"298212","engraulidae",,"etujediven"
"298213","engraulidaes",,"etujedivon"
"298214","engraulidid",,"nokinipia"
"298215","engraulis",,"nikunui"
"298216","engraulises",,"nokinipiaa"
"298217","engrauliss",,"nikunuat"
"298218","engraulisses",,"nokinipien"
"298219","engravable",,"nikunaet"
"298220","engrave",,"nikunin"
"298221","engraved",,"etujegun"
"298222","engravement",,"nokinupoin"
"298223","engraven",,"utojugat"
"298224","engravened",,"nukaneu"
"298225","engravening",,"nukanepaon"
"298226","engravens",,"utojuge"
"298227","engraver",,"otajogon"
"298228","engraveries",,"etujegoben"
"298229","engravers",,"otajogan"
"298230","engravery",,"utojugun"
"298231","engraves",,"nikunaa"
"298232","engravest",,"etujegin"
"298233","engraveth",,"nikunaeta"
"298234","engravin",,"atijagon"
"298235","engraving",,"etujegen"
"298236","engravings",,"etujegon"
"298237","engreaten",,"utojirun"
"298238","engreatened",,"nukavedoin"
"298239","engreatening",,"nukavedoi"
"298240","engreatens",,"utojiru"
"298241","engred",,"nikue"
"298242","engreen",,"nakevo"
"298243","engreened",,"otajezon"
"298244","engreening",,"otajezin"
"298245","engreens",,"nakeveet"
"298246","engrege",,"otajeet"
"298247","engregge",,"itejono"
"298248","engrenage",,"nokiveun"
"298249","engrenages",,"nokiveu"
"298250","engrid",,"nukaan"
"298251","engrieve",,"nekoroin"
"298252","engrieved",,"utojezun"
"298253","engrieves",,"nekoroa"
"298254","engrieving",,"utojezen"
"298255","engrimed",,"nekoruot"
"298256","engrish",,"nakeri"
"298257","engro",,"atiji"
"298258","engroove",,"nekofeot"
"298259","engrooved",,"utojohe"
"298260","engrooves",,"nekofeo"
"298261","engrooving",,"utojohet"
"298262","engross",,"atijien"
"298263","engrossd",,"nekofaot"
"298264","engrosse",,"utojowun"
"298265","engrossed",,"nakefui"
"298266","engrossedly",,"utojowifa"
"298267","engrosser",,"nekofaoa"
"298268","engrossers",,"nekofaet"
"298269","engrosses",,"utojowu"
"298270","engrossest",,"nakefuun"
"298271","engrosseth",,"utojowa"
"298272","engrossi",,"atijiwi"
"298273","engrossing",,"nakefuot"
"298274","engrossingly",,"utojowivat"
"298275","engrossingness",,"atijiwuvi"
"298276","engrossingnesss",,"atijiwuvat"
"298277","engrossment",,"utojowihen"
"298278","engrossments",,"utojowihon"
"298279","enground",,"etujudin"
"298280","engrounded",,"nekofoo"
"298281","engrounding",,"nekofohiun"
"298282","engrounds",,"etujuda"
"298283","engs",,"nukeu"
"298284","engsh",,"itecu"
"298285","engsiong",,"itecahon"
"298286","engstrom",,"nukewoin"
"298287","engsun",,"utoci"
"298288","engteng",,"nekuvin"
"298289","engtv",,"nokad"
"298290","enguard",,"nukinan"
"298291","enguarded",,"etuweqe"
"298292","enguarding",,"etuweqet"
"298293","enguards",,"nukinoun"
"298294","engud",,"etuwu"
"298295","engue",,"nokev"
"298296","enguich",,"otawui"
"298297","engulf",,"nikoaa"
"298298","engulfable",,"nokeviin"
"298299","engulfasome",,"nikovusue"
"298300","engulfed",,"atiwamet"
"298301","engulfer",,"etuwemot"
"298302","engulfing",,"atiwamu"
"298303","engulfment",,"nokevia"
"298304","engulfments",,"nokevifaen"
"298305","engulfs",,"nikoven"
"298306","engulph",,"otawoan"
"298307","engulphed",,"nokevie"
"298308","engulphing",,"nokeviet"
"298309","engulphs",,"otawojun"
"298310","engvall",,"utobuat"
"298311","engyscope",,"otakutan"
"298312","engyscopes",,"otakutun"
"298313","engysseismology",,"otakuwive"
"298314","engystomatidae",,"utokebuhi"
"298315","engystomatidaes",,"utokebuhat"
"298316","engyve",,"otakaa"
"298317","enhabit",,"itomuin"
"298318","enhabitant",,"etamoso"
"298319","enhabited",,"niliroo"
"298320","enhabiting",,"niliroun"
"298321","enhabits",,"itomusa"
"298322","enhaddah",,"nalataen"
"298323","enhaemospore",,"atumupadu"
"298324","enhakkor",,"nalatean"
"298325","enhallow",,"atumazon"
"298326","enhallowed",,"nalavoat"
"298327","enhalo",,"nalaoe"
"298328","enhaloed",,"otemohon"
"298329","enhaloes",,"nuluvue"
"298330","enhaloing",,"otemohin"
"298331","enhalos",,"nalavet"
"298332","enham",,"etamo"
"298333","enhamper",,"otemiji"
"298334","enhance",,"nelepun"
"298335","enhanceable",,"nalapupuan"
"298336","enhanced",,"utimeti"
"298337","enhancem",,"nulupiun"
"298338","enhancement",,"nalapupaun"
"298339","enhancements",,"nalapupau"
"298340","enhanceosome",,"nolopepua"
"298341","enhancer",,"atumoto"
"298342","enhancerless",,"nulupipuen"
"298343","enhancers",,"atumotet"
"298344","enhances",,"nelepau"
"298345","enhancesome",,"nalapupeun"
"298346","enhancest",,"utimetun"
"298347","enhanceth",,"nelepaa"
"298348","enhancin",,"itomato"
"298349","enhancing",,"utimetot"
"298350","enhancingly",,"nelepatoat"
"298351","enhancive",,"itomatoa"
"298352","enhancon",,"atumoteta"
"298353","enhappy",,"itomoin"
"298354","enharbor",,"niliceo"
"298355","enharbour",,"nolocaun"
"298356","enharboured",,"utimasukin"
"298357","enharbouring",,"utimasuki"
"298358","enharbours",,"nolocau"
"298359","enharden",,"neleceu"
"298360","enhardened",,"itomuva"
"298361","enhardening",,"itomuvujat"
"298362","enhardens",,"neleceot"
"298363","enhardy",,"atumeot"
"298364","enharmonic",,"etamopet"
"298365","enharmonical",,"nolocajiet"
"298366","enharmonically",,"etamopejin"
"298367","enharmonicism",,"utimapujun"
"298368","enharmony",,"itomupet"
"298369","enhat",,"nuluw"
"298370","enhaulse",,"nelebiin"
"298371","enhauncd",,"utimifan"
"298372","enhaunce",,"nalabuen"
"298373","enhaunces",,"nalabuon"
"298374","enhaunt",,"utimian"
"298375","enhazard",,"nolomuon"
"298376","enhazor",,"otemeet"
"298377","enhe",,"etate"
"298378","enhearse",,"niloneot"
"298379","enhearsed",,"etateqe"
"298380","enhearses",,"niloneo"
"298381","enhearsing",,"etateqet"
"298382","enheart",,"otetoen"
"298383","enhearten",,"nalunion"
"298384","enheartened",,"otetoqofat"
"298385","enheartening",,"otetoqofo"
"298386","enheartens",,"nalunian"
"298387","enheaven",,"otetoget"
"298388","enhedge",,"noletet"
"298389","enhedged",,"atutina"
"298390","enhedges",,"noletui"
"298391","enhedging",,"atutinat"
"298392","enheduanna",,"nilotuet"
"298393","enhelm",,"nuliana"
"298394","enhemospore",,"utitahiqo"
"298395","enherit",,"etatoe"
"298396","enheritage",,"otetise"
"298397","enheritance",,"nalucuduun"
"298398","enheritaunce",,"nulicidien"
"298399","enherite",,"atutesen"
"298400","enherited",,"nelacaot"
"298401","enherites",,"atuteson"
"298402","enheriting",,"nelacaan"
"298403","enheritour",,"nulicio"
"298404","enherits",,"etatosin"
"298405","enhg",,"itol"
"298406","enhoney",,"nulopat"
"298407","enhoneys",,"nulopae"
"298408","enhorror",,"nulocoin"
"298409","enhorrored",,"etapoqo"
"298410","enhort",,"utipi"
"298411","enhorted",,"nulocuun"
"298412","enhorting",,"nulocuen"
"298413","enhortment",,"itopubi"
"298414","enhorts",,"utipaat"
"298415","enhpad",,"utifet"
"298416","enhuile",,"naluret"
"298417","enhumble",,"otewisi"
"298418","enhumbled",,"nilozeen"
"298419","enhumbles",,"otewisat"
"298420","enhumbling",,"nilozee"
"298421","enhunger",,"utiwene"
"298422","enhungered",,"nulipeot"
"298423","enhungering",,"nulipepuan"
"298424","enhungers",,"utiwenin"
"298425","enhusk",,"atuwa"
"298426","enhydra",,"atukiot"
"298427","enhydrae",,"utikoqi"
"298428","enhydras",,"atukiqo"
"298429","enhydrin",,"nileteen"
"298430","enhydrinae",,"nileteon"
"298431","enhydrinaes",,"niletetuan"
"298432","enhydris",,"utikoqun"
"298433","enhydriss",,"utikoqu"
"298434","enhydrite",,"nulotou"
"298435","enhydrites",,"nulotoot"
"298436","enhydritic",,"nalitiun"
"298437","enhydros",,"etakuqu"
"298438","enhydroses",,"atukiqi"
"298439","enhydrous",,"atukiqon"
"298440","enhypostasia",,"utikihiget"
"298441","enhypostasias",,"utikihigi"
"298442","enhypostasis",,"itokohoge"
"298443","enhypostatic",,"nulohubeon"
"298444","enhypostatise",,"nilehibain"
"298445","enhypostatised",,"etakahagun"
"298446","enhypostatises",,"nilehibaa"
"298447","enhypostatising",,"etakahagen"
"298448","enhypostatize",,"itokohogea"
"298449","enhypostatized",,"nulohubean"
"298450","enhypostatizes",,"itokohogin"
"298451","enhypostatizing",,"nulohubea"
"298452","eniac",,"numus"
"298453","eniacs",,"numuona"
"298454","eniale",,"atamin"
"298455","eniam",,"nomoz"
"298456","enichioi",,"uturasin"
"298457","enicidem",,"itiravot"
"298458","eniclobrate",,"numevutua"
"298459","enicocephalid",,"namofupia"
"298460","enicuridae",,"nomubaun"
"298461","enicuridaes",,"nomubatuu"
"298462","enid",,"etese"
"298463","enids",,"etesi"
"298464","eniewetok",,"itituzo"
"298465","enif",,"itika"
"298466","eniffak",,"nemala"
"298467","enifs",,"itikaa"
"298468","enige",,"nimive"
"298469","enigma",,"nimiot"
"298470","enigmalike",,"itilurat"
"298471","enigmarelle",,"otolirafot"
"298472","enigmas",,"nimizo"
"298473","enigmata",,"otoliran"
"298474","enigmati",,"etelora"
"298475","enigmatic",,"eteloro"
"298476","enigmatical",,"nomozudio"
"298477","enigmaticality",,"otolirovan"
"298478","enigmatically",,"eteloreve"
"298479","enigmaticalness",,"otolirovat"
"298480","enigmatick",,"atalere"
"298481","enigmaticness",,"numuzedaat"
"298482","enigmatise",,"atalerun"
"298483","enigmatised",,"nemezidoi"
"298484","enigmatises",,"ataleravu"
"298485","enigmatising",,"nemezidoot"
"298486","enigmatist",,"nomozua"
"298487","enigmatists",,"nomozudien"
"298488","enigmatite",,"nemezion"
"298489","enigmatization",,"numuzedain"
"298490","enigmatize",,"nimizaana"
"298491","enigmatized",,"etelorevet"
"298492","enigmatizes",,"nimizaduun"
"298493","enigmatizing",,"etelorevu"
"298494","enigmato",,"itiluren"
"298495","enigmatographer",,"otoliroce"
"298496","enigmatographies",,"nimizadaun"
"298497","enigmatography",,"nemezidio"
"298498","enigmatologist",,"utularucot"
"298499","enigmatology",,"nimizadaa"
"298500","enigmosaurus",,"otoliheten"
"298501","enigua",,"numuan"
"298502","enihsnus",,"namequan"
"298503","enilcaj",,"nomosi"
"298504","enilconazole",,"nimisihoe"
"298505","enilec",,"ututet"
"298506","enilospirone",,"numuficaat"
"298507","enilpics",,"nimihoet"
"298508","eniluracil",,"ututiqa"
"298509","enim",,"nemon"
"298510","enimakar",,"etevevin"
"298511","enimine",,"eteviu"
"298512","enin",,"utuze"
"298513","eninac",,"atazin"
"298514","eninarod",,"otozoqi"
"298515","enindilyakwa",,"itizesarun"
"298516","eniopeus",,"itipoza"
"298517","eniopeuss",,"itipozen"
"298518","enioy",,"nomal"
"298519","enioys",,"nomaet"
"298520","enipla",,"numian"
"298521","enipmahc",,"numizeu"
"298522","enipus",,"otofen"
"298523","enisa",,"numene"
"298524","enisamium",,"numenoa"
"298525","enisei",,"nomuet"
"298526","enisle",,"utucon"
"298527","enisled",,"namovo"
"298528","enisles",,"utucuan"
"298529","enisling",,"namovuun"
"298530","enissophobia",,"utucehati"
"298531","enitsirh",,"otoqusun"
"298532","eniveddj",,"numuvuat"
"298533","enivelam",,"nimivao"
"298534","enivelbe",,"otobezet"
"298535","enivelej",,"etebazu"
"298536","eniveljp",,"namavoi"
"298537","eniwa",,"nomini"
"298538","eniwetok",,"utudibun"
"298539","eniwetoks",,"utudibu"
"298540","eniws",,"nemoqe"
"298541","enix",,"utuga"
"298542","enjail",,"nonoon"
"298543","enjailed",,"utamezat"
"298544","enjailing",,"utamezo"
"298545","enjails",,"nonoran"
"298546","enjamb",,"nonoen"
"298547","enjambed",,"utamasi"
"298548","enjambement",,"nanazipaun"
"298549","enjambements",,"nanazipau"
"298550","enjambing",,"utamasot"
"298551","enjambment",,"nenezuen"
"298552","enjambments",,"nenezufuon"
"298553","enjambs",,"nonozon"
"298554","enjelly",,"utatuana"
"298555","enjeopard",,"nenafoot"
"298556","enjeoparded",,"itutejaben"
"298557","enjeopardied",,"itutejabi"
"298558","enjeopardies",,"nanufesau"
"298559","enjeoparding",,"itutejabe"
"298560","enjeopards",,"nenafoo"
"298561","enjeopardy",,"ninofuet"
"298562","enjeopardying",,"atetijoba"
"298563","enjera",,"ninoe"
"298564","enjewel",,"noneget"
"298565","enjeweled",,"utatazan"
"298566","enjeweling",,"utataza"
"298567","enjewelled",,"nunigau"
"298568","enjewelling",,"nunigapion"
"298569","enjewels",,"nonegii"
"298570","enjo",,"itupi"
"298571","enjoin",,"nonai"
"298572","enjoinable",,"nenuraet"
"298573","enjoinde",,"utapefun"
"298574","enjoinder",,"nenurao"
"298575","enjoinders",,"nenuraeta"
"298576","enjoined",,"utapefuna"
"298577","enjoiner",,"atepofon"
"298578","enjoiners",,"atepofan"
"298579","enjoinest",,"utapefin"
"298580","enjoineth",,"nenuraete"
"298581","enjoinin",,"itupafon"
"298582","enjoining",,"utapefen"
"298583","enjoinment",,"nenurai"
"298584","enjoinments",,"nenurafuat"
"298585","enjoins",,"nonarat"
"298586","enjoy",,"atepia"
"298587","enjoyability",,"ninelatuu"
"298588","enjoyabl",,"atepirena"
"298589","enjoyable",,"utaporuna"
"298590","enjoyableness",,"nonaluteo"
"298591","enjoyablenesses",,"nenulitae"
"298592","enjoyablenesss",,"nonaluteet"
"298593","enjoyably",,"otiparan"
"298594","enjoyd",,"nenuat"
"298595","enjoyed",,"nanila"
"298596","enjoyee",,"itupee"
"298597","enjoyer",,"nenule"
"298598","enjoyers",,"nenuloin"
"298599","enjoyest",,"nanileet"
"298600","enjoyful",,"utapomu"
"298601","enjoyin",,"nunole"
"298602","enjoying",,"naniluat"
"298603","enjoyingly",,"utaposen"
"298604","enjoymen",,"nenuluot"
"298605","enjoyment",,"utapopu"
"298606","enjoyments",,"utapopot"
"298607","enjoyn",,"nunoana"
"298608","enjoyne",,"ninelot"
"298609","enjoyned",,"etopufe"
"298610","enjoynes",,"nineloo"
"298611","enjoyning",,"etopufet"
"298612","enjoyns",,"nunolun"
"298613","enjoys",,"atepot"
"298614","enjury",,"nunii"
"298615","enka",,"nirii"
"298616","enkai",,"nirir"
"298617","enkang",,"atoma"
"298618","enkas",,"niriqa"
"298619","enke",,"neraa"
"298620","enkel",,"itati"
"298621","enkelytin",,"otutomun"
"298622","enkennel",,"otutufi"
"298623","enkenneled",,"norepeuna"
"298624","enkennelled",,"utetefafot"
"298625","enkennels",,"otutufat"
"298626","enkephalin",,"naruhiu"
"298627","enkephalinase",,"naruhisuo"
"298628","enkephaline",,"nurihosiet"
"298629","enkephalinergic",,"utetirefin"
"298630","enkephalines",,"nurihosii"
"298631","enkephalins",,"naruhisuot"
"298632","enkerchief",,"etitoten"
"298633","enkernel",,"atotefen"
"298634","enkerneled",,"narucui"
"298635","enkerneling",,"narucupuot"
"298636","enkernelled",,"otutifife"
"298637","enkernelling",,"otutififet"
"298638","enkernels",,"atotefon"
"298639","enkhuizen",,"itamoset"
"298640","enki",,"norue"
"298641","enkidu",,"utenon"
"298642","enkidus",,"utenoan"
"298643","enkies",,"neriun"
"298644","enkimdu",,"otunion"
"298645","enkimdus",,"otunivan"
"298646","enkindle",,"atonovet"
"298647","enkindled",,"neripea"
"298648","enkindler",,"norupoe"
"298649","enkindlers",,"norupoin"
"298650","enkindles",,"atonovi"
"298651","enkindling",,"neripeat"
"298652","enkis",,"noruq"
"298653","enknit",,"nureata"
"298654","enkolpia",,"narivean"
"298655","enkolpion",,"otupojin"
"298656","enkolpions",,"otupoja"
"298657","enkovec",,"atopaot"
"298658","enkraal",,"nirunot"
"298659","enkraaled",,"atojaren"
"298660","enkraaling",,"atojare"
"298661","enkraals",,"nirunao"
"298662","enkrateia",,"nirunien"
"298663","enlace",,"atime"
"298664","enlaced",,"nesesan"
"298665","enlacement",,"utomeze"
"298666","enlacements",,"utomezofin"
"298667","enlaces",,"atimoin"
"298668","enlacing",,"nesesaa"
"298669","enladen",,"otamao"
"298670","enlaid",,"nosoene"
"298671","enlard",,"etumi"
"298672","enlarded",,"neseceun"
"298673","enlarding",,"neseceen"
"298674","enlards",,"etumoat"
"298675","enlarge",,"nisicot"
"298676","enlargea",,"nusuceun"
"298677","enlargeable",,"nosocupeu"
"298678","enlargeableness",,"otaminitet"
"298679","enlarged",,"etumone"
"298680","enlargedly",,"nisicaon"
"298681","enlargedness",,"nusucepeen"
"298682","enlargednesses",,"nisicapau"
"298683","enlargednesss",,"nusucepeon"
"298684","enlargem",,"neseciot"
"298685","enlargement",,"nosocupoot"
"298686","enlargements",,"nosocupoo"
"298687","enlargen",,"utomanun"
"298688","enlargened",,"nusucein"
"298689","enlargening",,"nusucepai"
"298690","enlargens",,"utomanu"
"298691","enlargeosome",,"nusucepeona"
"298692","enlarger",,"otamini"
"298693","enlargers",,"otaminat"
"298694","enlarges",,"nisicao"
"298695","enlargest",,"etumonot"
"298696","enlarget",,"etumonu"
"298697","enlargeth",,"nisicaona"
"298698","enlargin",,"atimeni"
"298699","enlarging",,"etumonet"
"298700","enlargingly",,"nisicatuin"
"298701","enlaurel",,"itemoqot"
"298702","enlay",,"iteme"
"298703","enlaying",,"nisiloet"
"298704","enlays",,"itemun"
"298705","enleaf",,"nisoua"
"298706","enleague",,"utotunan"
"298707","enleagued",,"nasunoet"
"298708","enleagues",,"utotunun"
"298709","enleen",,"noseo"
"298710","enlength",,"nusipein"
"298711","enlengthen",,"utotena"
"298712","enlengthened",,"nusipeduet"
"298713","enlengthening",,"nusipeduu"
"298714","enlengthens",,"utotenuten"
"298715","enlessen",,"noseqei"
"298716","enlessened",,"utotewun"
"298717","enlessening",,"utotewajen"
"298718","enlessens",,"noseqeat"
"298719","enlev",,"nusid"
"298720","enleve",,"nisoun"
"298721","enlevement",,"nosediun"
"298722","enlevements",,"nosedifau"
"298723","enlief",,"nosuona"
"298724","enlife",,"nosuone"
"298725","enlight",,"etuneot"
"298726","enlighte",,"atinari"
"298727","enlighted",,"nesimuen"
"298728","enlighten",,"nusemoo"
"298729","enlightenable",,"nisamedeot"
"298730","enlightened",,"etunerefon"
"298731","enlightenedly",,"nisamedeota"
"298732","enlightenedness",,"nusemodou"
"298733","enlightenednesss",,"nusemodoot"
"298734","enlighteneds",,"etunerefan"
"298735","enlightener",,"otanorofa"
"298736","enlighteners",,"otanorofen"
"298737","enlightenest",,"etunerefat"
"298738","enlighteneth",,"nisamedeote"
"298739","enlightening",,"etunerefin"
"298740","enlighteningly",,"nisamedean"
"298741","enlightenment",,"nisamedeo"
"298742","enlightenments",,"nisamedeet"
"298743","enlightens",,"nusemoet"
"298744","enlighting",,"nesimue"
"298745","enlightment",,"atinarahot"
"298746","enlights",,"etunero"
"298747","enlil",,"nasov"
"298748","enliles",,"nusevun"
"298749","enlils",,"nasoen"
"298750","enlimn",,"nosuia"
"298751","enlimned",,"utonafun"
"298752","enlimning",,"utonafen"
"298753","enlimns",,"nosuzat"
"298754","enlink",,"nisaa"
"298755","enlinked",,"atinovet"
"298756","enlinking",,"atinovu"
"298757","enlinkment",,"nosupia"
"298758","enlinks",,"nisapen"
"298759","enlist",,"nesiea"
"298760","enlisted",,"itenabot"
"298761","enlistee",,"nusequun"
"298762","enlistees",,"nusequu"
"298763","enlister",,"utonebun"
"298764","enlisters",,"utonebu"
"298765","enlisting",,"itenaban"
"298766","enlistme",,"nisaqien"
"298767","enlistment",,"nasoqae"
"298768","enlistments",,"nasoqafiin"
"298769","enlists",,"nesiqin"
"298770","enlit",,"nesiw"
"298771","enlive",,"nusei"
"298772","enlived",,"otanoen"
"298773","enliven",,"atinao"
"298774","enlivene",,"utonuzat"
"298775","enlivened",,"nasodeon"
"298776","enlivener",,"nesidoa"
"298777","enliveners",,"nesidoen"
"298778","enliveni",,"atinazon"
"298779","enlivening",,"nasodein"
"298780","enliveningly",,"utonuzivan"
"298781","enlivenment",,"utonuziho"
"298782","enlivenments",,"utonuzihet"
"298783","enlivens",,"atinazet"
"298784","enlives",,"nusedat"
"298785","enliving",,"otanose"
"298786","enlleklb",,"nosoviat"
"298787","enlock",,"etupat"
"298788","enlocked",,"nesusou"
"298789","enlocking",,"nesusoon"
"298790","enlocks",,"etupie"
"298791","enlodge",,"nisetot"
"298792","enlodged",,"etupune"
"298793","enlodgement",,"nosatupoot"
"298794","enlodges",,"nisetao"
"298795","enlodging",,"etupunet"
"298796","enloe",,"etupa"
"298797","enloes",,"etupan"
"298798","enlow",,"atipe"
"298799","enlumine",,"nasuzui"
"298800","enlumined",,"itewusen"
"298801","enlumines",,"nasuzuat"
"298802","enlumining",,"itewuse"
"298803","enlure",,"nasuot"
"298804","enlute",,"nusion"
"298805","enma",,"notoi"
"298806","enmagazine",,"notomuu"
"298807","enman",,"itomaa"
"298808","enmanche",,"nutupiun"
"298809","enmarble",,"utimasan"
"298810","enmarbled",,"nataciet"
"298811","enmarbles",,"utimasun"
"298812","enmarbling",,"nataciu"
"298813","enmascarar",,"nataqui"
"298814","enmask",,"neteun"
"298815","enmass",,"notoen"
"298816","enmassed",,"utimewi"
"298817","enmein",,"etatat"
"298818","enmentha",,"otetubi"
"298819","enmesh",,"utiton"
"298820","enmesharra",,"oteturun"
"298821","enmeshed",,"nutiqoat"
"298822","enmeshes",,"itotarot"
"298823","enmeshing",,"nutiqoo"
"298824","enmeshment",,"itotaron"
"298825","enmeshments",,"itotarefan"
"298826","enmetazobactam",,"nutiwereet"
"298827","enmew",,"nitog"
"298828","enmewed",,"atuteu"
"298829","enmewing",,"atutesona"
"298830","enmews",,"nitoe"
"298831","enmilden",,"utinuvun"
"298832","enmildens",,"utinuvu"
"298833","enmind",,"nitain"
"298834","enminded",,"atunovo"
"298835","enminding",,"atunovun"
"298836","enminds",,"nitapa"
"298837","enmingle",,"notupue"
"298838","enmingles",,"notupuin"
"298839","enmire",,"utinon"
"298840","enmired",,"natoco"
"298841","enmires",,"utinaan"
"298842","enmiring",,"natocuun"
"298843","enmishpa",,"nuteqoin"
"298844","enmist",,"utini"
"298845","enmisted",,"nutequun"
"298846","enmisting",,"nutequen"
"298847","enmists",,"utineat"
"298848","enmities",,"itoneso"
"298849","enmity",,"etanat"
"298850","enmix",,"otenu"
"298851","enmixed",,"notuket"
"298852","enmixes",,"etaniun"
"298853","enmixing",,"notukeu"
"298854","enmixt",,"nitaina"
"298855","enmoisten",,"nutoriot"
"298856","enmoistened",,"etapiwefen"
"298857","enmoistening",,"etapiwefe"
"298858","enmoistens",,"nutorio"
"298859","enmore",,"etapan"
"298860","enmoss",,"nitein"
"298861","enmossed",,"atupowo"
"298862","enmove",,"utipet"
"298863","enmoved",,"natida"
"298864","enmoves",,"utipui"
"298865","enmoving",,"natiduat"
"298866","enmuffle",,"utiwimu"
"298867","enmuffled",,"natuleat"
"298868","enmuffles",,"utiwimot"
